t,x,y
234700,0.4491,0.3434
234811,0.447,0.2958
235286,0.6196,0.1083
235394,0.6571,0.0844
235577,0.4323,0.2656
235785,0.413,0.1347
236011,0.4583,0.1331
236393,0.5185,0.1371
236802,0.5549,0.1515
237111,0.4859,0.1329
237327,0.4387,0.1348
237602,0.4901,0.1338
237877,0.5146,0.128
238252,0.5508,0.122
238544,0.5813,0.1382
238849,0.5914,0.1418
239194,0.5382,0.2346
239336,0.5271,0.5352
239752,0.5602,0.5406
240161,0.5256,0.5511
240425,0.5072,0.5386
241019,0.5195,0.4907
241233,0.5085,0.5258
241886,0.5095,0.5069
242278,0.5073,0.5122
242736,0.5068,0.4457
242944,0.5048,0.3991
243144,0.435,0.3857
243344,0.5004,0.3846
243752,0.4346,0.3898
244119,0.5052,0.7423
244433,0.4978,0.7355
244636,0.4966,0.7742
245136,0.5018,0.6679
245919,0.5112,0.4046
246386,0.4237,0.3881
246594,0.4386,0.401
246786,0.5019,0.3888
247052,0.5025,0.7275
247219,0.5005,0.6639
247836,0.4941,0.7186
248044,0.4951,0.7631
248502,0.5052,0.8645
249177,0.4977,0.6085
249286,0.4979,0.6437
249552,0.4674,0.3736
