t,x,y
165533,0.4847,0.9251
165716,0.443,0.3755
165925,0.3792,0.2252
166050,0.3608,0.2
166225,0.4038,0.205
166383,0.4543,0.2014
166600,0.4955,0.2038
166966,0.5455,0.2064
167233,0.61,0.2102
167441,0.5091,0.3701
167683,0.5826,0.2128
167966,0.5552,0.6591
168116,0.5437,0.6057
168508,0.4166,0.5785
168658,0.3904,0.3687
169091,0.4237,0.5901
169800,0.4099,0.3056
169925,0.5083,0.2516
170291,0.4161,0.6155
170458,0.4305,0.5882
170716,0.4211,0.4574
170908,0.4214,0.3497
171041,0.423,0.3245
171400,0.3923,0.3178
171516,0.4271,0.314
171875,0.4045,0.3161
172166,0.469,0.712
172366,0.4808,0.7296
172616,0.4838,0.6854
172866,0.4814,0.7785
173391,0.4868,0.6732
174066,0.4786,0.8826
174591,0.4861,0.7195
175425,0.4908,0.2198
