t,x,y
135635,0.3969,0.1839
135656,0.3777,0.1545
135881,0.3947,0.1448
136131,0.4415,0.153
136240,0.4913,0.1582
136406,0.5329,0.1551
136548,0.5795,0.1559
136940,0.5413,0.2789
137265,0.4601,0.1917
137473,0.3954,0.163
137665,0.4507,0.1682
137865,0.48,0.1688
138056,0.3939,0.2789
138248,0.357,0.3112
138415,0.3531,0.4181
138615,0.3572,0.4331
138840,0.5183,0.6268
138973,0.5014,0.6097
139173,0.5569,0.6107
139323,0.5858,0.5519
139640,0.5872,0.3177
140080,0.6025,0.3102
140473,0.5863,0.3323
140888,0.5201,0.7069
141148,0.5029,0.7093
142040,0.5065,0.8821
142656,0.5037,0.6535
143265,0.5283,0.3293
143473,0.5368,0.8827
143672,0.5006,0.8985
143881,0.5153,0.4544
144023,0.4959,0.1895
144273,0.4325,0.1793
144473,0.4049,0.1408
