t,x,y
305790,0.6383,0.6451
306052,0.4769,0.3613
306202,0.4499,0.1582
306452,0.3849,0.1536
306677,0.4783,0.1493
306902,0.4346,0.1596
307141,0.4733,0.1555
307577,0.5395,0.1569
307794,0.586,0.1521
308019,0.5389,0.1565
308119,0.5127,0.1586
308302,0.5345,0.1554
308511,0.5746,0.1524
309161,0.506,0.1797
309427,0.4671,0.2981
309636,0.496,0.6175
309761,0.5014,0.5643
310044,0.5378,0.5736
310327,0.568,0.5607
310827,0.5804,0.5726
311094,0.6027,0.1581
311394,0.6324,0.1668
311544,0.4994,0.1705
311786,0.3761,0.1628
312002,0.4257,0.1656
312477,0.5982,0.1645
312877,0.5882,0.6197
313061,0.6038,0.575
313261,0.5756,0.576
313652,0.6185,0.1418
313986,0.5062,0.1756
314394,0.5793,0.5637
314711,0.592,0.5478
315161,0.4474,0.4891
315394,0.4286,0.4185
315719,0.5631,0.1999
315919,0.4859,0.1643
316311,0.4252,0.3467
316469,0.4369,0.3528
316786,0.4323,0.4755
317052,0.5707,0.5955
317261,0.5815,0.5515
317427,0.5938,0.5452
318361,0.5696,0.1897
318544,0.4956,0.214
318936,0.4046,0.2579
319152,0.4039,0.3385
319344,0.4017,0.3895
319569,0.4049,0.3612
319952,0.4014,0.338
320211,0.4015,0.2857
320419,0.5719,0.5785
320661,0.5921,0.6078
320902,0.58,0.5369
321369,0.5915,0.5363
322411,0.414,0.3502
322711,0.3983,0.3146
323169,0.4011,0.3494
323327,0.4018,0.39
323519,0.5908,0.3306
324136,0.5726,0.573
324752,0.5912,0.2611
324886,0.5961,0.1823
325019,0.6027,0.1357
325244,0.5046,0.1615
325452,0.5175,0.1732
325627,0.6007,0.4402
326244,0.431,0.3213
326694,0.5918,0.3179
327227,0.4873,0.3259
327594,0.432,0.3218
327952,0.5936,0.3305
328777,0.5136,0.3311
329627,0.4872,0.7117
329757,0.5097,0.7142
330169,0.5067,0.676
330436,0.5113,0.7906
330794,0.5103,0.7384
331194,0.5142,0.6736
332752,0.6535,0.6729
