t,x,y
292293,0.4882,0.6474
292416,0.6341,0.1506
292599,0.4493,0.209
292749,0.3388,0.1436
293157,0.4113,0.1362
293316,0.4549,0.1235
293566,0.4882,0.1269
293724,0.6624,0.0899
293899,0.5026,0.145
294149,0.3916,0.0824
294357,0.5171,0.1452
294741,0.5493,0.1385
295257,0.5764,0.145
295516,0.6105,0.1435
295741,0.6424,0.1382
295966,0.5041,0.1516
296582,0.4634,0.1728
296807,0.5083,0.1514
297007,0.4952,0.1598
297449,0.4946,0.1544
297932,0.5073,0.1552
298299,0.5112,0.1398
298499,0.3513,0.0734
298699,0.3321,0.0625
298849,0.3534,0.1263
299041,0.3975,0.1235
299316,0.4338,0.123
299516,0.4518,0.1217
299816,0.4781,0.1199
300091,0.5057,0.1179
300566,0.5264,0.1236
300757,0.5038,0.1293
300974,0.5207,0.1279
301174,0.5035,0.1259
301399,0.5411,0.1268
301641,0.5729,0.1302
302207,0.6101,0.1482
302449,0.5812,0.1544
302966,0.569,0.1598
303091,0.6435,0.1505
303274,0.6274,0.1569
303516,0.6437,0.1587
304849,0.4781,0.5984
305116,0.3762,0.42
305282,0.3795,0.3405
305549,0.4051,0.3526
305741,0.6012,0.1331
305941,0.6532,0.1407
306382,0.6639,0.0948
306616,0.5209,0.6547
306766,0.5169,0.5902
307007,0.4732,0.5708
307532,0.4834,0.5571
307824,0.4789,0.2373
307974,0.5118,0.1722
308116,0.5163,0.1228
308341,0.5412,0.5566
308566,0.5989,0.57
308807,0.5767,0.5738
308999,0.5881,0.5566
309157,0.5808,0.4976
309566,0.5317,0.1459
309857,0.6627,0.0782
310065,0.5972,0.3013
310407,0.5821,0.5784
310529,0.5955,0.3205
310816,0.4209,0.3203
310982,0.4105,0.3244
311282,0.4997,0.7844
311707,0.5895,0.3324
311907,0.5972,0.3075
312116,0.6479,0.1074
312374,0.3807,0.3217
312566,0.4066,0.3055
312957,0.5816,0.2899
313382,0.4086,0.29
313641,0.6071,0.3016
313974,0.5196,0.7285
314132,0.4959,0.7101
316465,0.4892,0.9144
