t,x,y
151609,0.5323,0.307
151867,0.4786,0.2519
152209,0.5711,0.2369
152459,0.5195,0.3747
152650,0.4231,0.328
152825,0.417,0.3594
153142,0.455,0.3059
153409,0.5036,0.3063
153567,0.577,0.3916
153859,0.5136,0.403
154050,0.5324,0.2568
154300,0.5002,0.2995
154567,0.5235,0.2897
155000,0.5467,0.237
155359,0.5129,0.1749
155600,0.3825,0.2291
156067,0.4911,0.2319
156367,0.6267,0.184
156700,0.6544,0.1878
156975,0.5722,0.3735
157359,0.4175,0.3565
157650,0.5806,0.2027
157834,0.6097,0.1841
158025,0.6636,0.1883
158400,0.3688,0.2468
158717,0.4277,0.254
159017,0.4096,0.2571
159325,0.3785,0.3741
159709,0.3716,0.3694
160017,0.5285,0.4143
160742,0.421,0.3205
160984,0.4563,0.34
161175,0.5272,0.2746
161350,0.5727,0.2458
161542,0.6522,0.1866
161784,0.3768,0.2278
162134,0.433,0.2363
162417,0.4929,0.237
162792,0.3864,0.2324
163034,0.4237,0.2393
163225,0.4023,0.3068
163384,0.4533,0.2917
163684,0.4147,0.2809
163900,0.4114,0.3289
164192,0.3665,0.324
164584,0.3831,0.3488
164925,0.3859,0.312
165350,0.3616,0.3141
165809,0.4762,0.3152
166034,0.461,0.3339
166484,0.4729,0.3847
166625,0.4238,0.3488
167484,0.5647,0.3543
167942,0.5799,0.2129
168184,0.6436,0.1941
168675,0.6747,0.1846
169109,0.6091,0.1835
169350,0.5722,0.2051
169559,0.4306,0.2054
169992,0.5279,0.2043
170142,0.3697,0.3666
170300,0.3898,0.3652
170584,0.6281,0.1983
170775,0.6571,0.1795
171234,0.5133,0.6339
171917,0.4527,0.597
172200,0.4258,0.3678
172509,0.4921,0.6451
173089,0.5243,0.6424
173734,0.6849,0.6266
173992,0.6673,0.6572
174209,0.5275,0.6917
174484,0.5037,0.7757
174750,0.5386,0.5046
175067,0.4585,0.3625
