t,x,y
197915,0.5357,0.4513
198175,0.4823,0.3667
198489,0.5127,0.3631
198675,0.475,0.263
198942,0.4651,0.2477
199292,0.5687,0.2362
199592,0.6063,0.1932
199784,0.5067,0.2004
200250,0.5684,0.1997
200734,0.365,0.204
201084,0.5715,0.2901
201184,0.5628,0.259
201292,0.5649,0.2383
201667,0.686,0.1475
201842,0.5385,0.1979
202492,0.612,0.1865
202967,0.568,0.2089
203109,0.5664,0.1868
203425,0.4972,0.1884
203759,0.5717,0.1923
204017,0.6211,0.1799
204275,0.5646,0.2989
204575,0.66,0.4258
204792,0.6597,0.3408
205367,0.5077,0.3206
205784,0.5605,0.2515
206034,0.591,0.2664
206250,0.6251,0.2841
206475,0.511,0.3555
206742,0.5279,0.3524
207034,0.5862,0.344
207284,0.564,0.3547
207559,0.5187,0.4396
207750,0.5108,0.6564
208049,0.5077,0.7196
208384,0.5173,0.6227
208717,0.5106,0.7216
208873,0.5186,0.7069
209167,0.5269,0.3676
209317,0.5295,0.3062
209659,0.5427,0.31
209842,0.4664,0.3942
210000,0.4916,0.4095
210517,0.4943,0.607
210817,0.4984,0.6998
211100,0.4921,0.8133
211267,0.4998,0.7853
211575,0.5013,0.7115
211809,0.5019,0.743
212109,0.5016,0.692
212417,0.4661,0.2868
212575,0.498,0.2456
212759,0.5697,0.2306
213125,0.3625,0.3309
213492,0.3513,0.3906
213925,0.3524,0.3292
214234,0.349,0.3603
214417,0.4824,0.5126
214667,0.5111,0.6027
214934,0.5349,0.6239
215217,0.5708,0.5804
215417,0.561,0.3687
215617,0.6314,0.3029
215959,0.6204,0.299
216425,0.5582,0.303
216609,0.5011,0.3497
216809,0.527,0.36
217092,0.5102,0.3639
217300,0.5819,0.336
217442,0.6297,0.2856
217659,0.6068,0.2843
217850,0.575,0.273
218300,0.5176,0.8098
218400,0.5072,0.7538
218625,0.5043,0.6983
219497,0.497,0.8569
220934,0.677,0.6241
221234,0.4939,0.8011
221467,0.5229,0.5794
