Participant,Question,TTFF_seoul,TTFF_y_axis,TTFF_legend,TTFF_answers,TTFF_city_left,TTFF_city_right,TTFF_question,Dwell_seoul,Dwell_y_axis,Dwell_legend,Dwell_answers,Dwell_city_left,Dwell_city_right,Dwell_question,Dwell_ratio_seoul,Dwell_ratio_y_axis,Dwell_ratio_legend,Dwell_ratio_answers,Dwell_ratio_city_left,Dwell_ratio_city_right,Dwell_ratio_question,Transitions,Transitions_per_sec,Sequence_length,First_AOI,Irrelevant_Ratio
Participant51,7,257,4341,2082,0,465,1632,,5807.851002761575,383.66101962070684,476.07259331364486,4601.4907562327135,780.0367556767776,1078.1984414621757,0,0.3901552467258884,0.025773278222538415,0.03198123023738041,0.30911532689995386,0.052400695665509714,0.07243036688581053,0,25,1.6794303372296118,26,answers,0.11814385536291865
