t,x,y
134504,0.4819,0.5648
134912,0.4168,0.104
135104,0.3665,0.1098
135420,0.4152,0.1041
135554,0.4536,0.1008
135962,0.4819,0.1004
136120,0.5188,0.099
136337,0.5418,0.1005
136645,0.568,0.1027
136845,0.5945,0.1003
137012,0.5551,0.0969
137254,0.5845,0.0941
137504,0.631,0.0993
137804,0.4914,0.2604
138020,0.4759,0.2461
138162,0.507,0.5211
138404,0.5206,0.5462
138662,0.4686,0.5447
138979,0.445,0.2884
139154,0.6189,0.2695
139454,0.6079,0.2602
139729,0.5502,0.4453
139945,0.5541,0.3504
140245,0.5314,0.2774
140420,0.5092,0.4577
140654,0.462,0.4449
140904,0.4788,0.4076
141345,0.4615,0.4171
142154,0.452,0.4135
142537,0.4715,0.4112
142879,0.526,0.3869
143187,0.5528,0.3768
143487,0.567,0.4066
143712,0.5251,0.4082
144020,0.5987,0.1954
144187,0.5723,0.1311
144312,0.5508,0.094
144545,0.5235,0.0924
144729,0.4699,0.0918
145070,0.4372,0.0972
145270,0.4535,0.0984
145454,0.399,0.1008
145928,0.5041,0.7659
146320,0.4984,0.6914
146445,0.4837,0.4525
146620,0.4877,0.564
146787,0.4736,0.544
147104,0.4734,0.4586
147254,0.4708,0.3875
147454,0.4594,0.4063
148029,0.4745,0.5109
148379,0.4963,0.8308
148520,0.5013,0.7709
148679,0.5038,0.7492
148845,0.5017,0.6708
149554,0.5229,0.498
149854,0.5246,0.4041
150195,0.4995,0.8844
150379,0.5051,0.8626
150629,0.4931,0.6723
151004,0.5075,0.6632
