t,x,y
127300,0.4871,0.611
127575,0.4479,0.2191
127733,0.3663,0.191
128000,0.4075,0.1868
128416,0.4958,0.1795
128583,0.4786,0.1861
128775,0.5424,0.1876
128991,0.5243,0.1902
129166,0.5937,0.1915
129458,0.6117,0.1986
129675,0.6451,0.1992
129825,0.48,0.2105
130158,0.3547,0.2023
130375,0.4741,0.4012
130750,0.4752,0.5324
131025,0.5284,0.5307
131330,0.5037,0.5103
131514,0.3588,0.1774
131766,0.4871,0.1737
132075,0.4207,0.1783
132358,0.4862,0.1807
132783,0.5246,0.5095
133530,0.4978,0.7295
134058,0.5267,0.5479
134316,0.5401,0.5208
134666,0.4991,0.7681
135383,0.5436,0.5157
137333,0.4801,0.917
138300,0.4941,0.7497
138583,0.6334,0.7403
138850,0.4706,0.3464
