t,x,y
158681,0.5109,0.3104
158916,0.4772,0.3306
159099,0.4633,0.3274
159332,0.3666,0.2503
159482,0.3486,0.2427
159616,0.4094,0.2417
159816,0.4875,0.2329
160099,0.5392,0.2292
160307,0.5855,0.2279
160524,0.5286,0.2294
160874,0.6562,0.2842
161074,0.4522,0.2855
161416,0.5053,0.2845
161599,0.564,0.2879
161866,0.5871,0.2866
162024,0.6218,0.2902
162383,0.4573,0.4329
162599,0.4266,0.4989
162849,0.445,0.3742
163074,0.414,0.3794
163699,0.3615,0.3475
163966,0.3931,0.4231
164149,0.391,0.4726
164533,0.565,0.4781
165149,0.4098,0.4241
165341,0.4232,0.4225
165691,0.4285,0.3767
165974,0.5087,0.3811
166183,0.5219,0.321
166358,0.4944,0.3193
166624,0.5468,0.3257
166741,0.5622,0.3069
166949,0.6076,0.3011
167124,0.4164,0.2465
167616,0.4919,0.2274
167966,0.5529,0.2248
168166,0.5916,0.2243
168333,0.6703,0.2784
168483,0.4517,0.2693
168649,0.4228,0.2638
169066,0.4776,0.278
169299,0.4613,0.2825
169591,0.4381,0.2596
169791,0.4671,0.282
170016,0.5009,0.291
170416,0.5189,0.2904
170883,0.5369,0.2842
171058,0.5016,0.2816
171416,0.5441,0.2851
171766,0.6133,0.3007
172041,0.5732,0.2986
172241,0.4167,0.4479
172399,0.4194,0.4258
172616,0.5594,0.4779
173374,0.4276,0.42
173941,0.3756,0.3859
174641,0.5245,0.448
175166,0.4918,0.3747
175383,0.4239,0.3704
175583,0.5894,0.4714
175799,0.5152,0.4697
175974,0.4754,0.2861
176158,0.5009,0.2474
176341,0.5114,0.2479
176508,0.48,0.2475
176633,0.6407,0.2877
176833,0.5969,0.2839
177033,0.6745,0.2832
177449,0.3798,0.3358
177633,0.3833,0.3788
177916,0.3818,0.3171
178149,0.4959,0.7237
178424,0.5097,0.7227
178841,0.4345,0.4
179058,0.4153,0.4281
179399,0.576,0.4836
179499,0.5031,0.4766
179666,0.4781,0.8263
180024,0.496,0.4891
180366,0.4156,0.4181
