t,x,y
83032,0.4815,0.4881
83244,0.5032,0.7491
83617,0.4736,0.3135
83802,0.4262,0.153
83994,0.3929,0.1299
84211,0.4342,0.1323
84452,0.4711,0.1307
84727,0.501,0.1451
84944,0.5107,0.1321
85111,0.5607,0.1282
85477,0.6056,0.1258
85902,0.4863,0.2015
86086,0.4679,0.1928
86319,0.4391,0.4202
86486,0.4489,0.5722
86794,0.4147,0.3722
87036,0.4006,0.2377
87277,0.3975,0.1297
87494,0.4418,0.1356
87761,0.4747,0.1386
88036,0.4937,0.1439
88302,0.3928,0.3509
88477,0.4085,0.3515
88644,0.4101,0.2349
88936,0.4738,0.2429
89219,0.4956,0.7147
89502,0.5005,0.7987
89719,0.5,0.7796
89877,0.5048,0.6734
90261,0.4901,0.5331
90544,0.4763,0.5742
90811,0.434,0.3304
91094,0.4502,0.2274
91244,0.4155,0.2266
91436,0.4754,0.2293
91736,0.4028,0.2319
91994,0.4722,0.2566
92227,0.4872,0.5352
92394,0.4854,0.5807
93186,0.4828,0.6045
93352,0.5021,0.793
93536,0.495,0.7083
93801,0.4919,0.6678
94009,0.5025,0.7389
94302,0.5001,0.7911
95119,0.5052,0.8276
95369,0.504,0.8752
95744,0.4999,0.8049
96086,0.4857,0.4091
96369,0.4805,0.2864
96619,0.3955,0.2709
