t,x,y
147602,0.5401,0.201
147910,0.4684,0.2157
148110,0.3931,0.1628
148260,0.3785,0.1664
148718,0.4418,0.1723
148977,0.4647,0.1706
149285,0.5199,0.1708
149460,0.493,0.1708
149643,0.521,0.1742
149743,0.542,0.1664
150018,0.586,0.1634
150240,0.5426,0.1618
150477,0.5569,0.1614
150727,0.5392,0.1616
151068,0.5632,0.1675
151200,0.5849,0.1666
151493,0.6259,0.1641
151852,0.5181,0.2894
152177,0.4898,0.2302
152452,0.5236,0.2111
152664,0.3813,0.3074
152943,0.3653,0.3464
153218,0.4715,0.558
153393,0.4752,0.5931
153627,0.5193,0.5932
153835,0.5478,0.5852
154002,0.515,0.1775
154535,0.4884,0.1669
154818,0.5258,0.1711
155252,0.5431,0.1771
155452,0.4475,0.6223
155660,0.4762,0.6285
155827,0.4875,0.6999
156102,0.4428,0.3256
156393,0.4362,0.5237
156702,0.434,0.5893
157093,0.4624,0.46
157384,0.5008,0.469
157710,0.5537,0.4665
157992,0.4782,0.4713
158335,0.4465,0.4616
158727,0.4691,0.4858
158840,0.487,0.6139
158993,0.464,0.6053
159252,0.5357,0.2523
159410,0.529,0.1886
159643,0.5798,0.1815
159827,0.6335,0.1713
160035,0.5125,0.6523
160227,0.4985,0.5536
160376,0.5119,0.3954
160618,0.4919,0.2886
160777,0.4705,0.3974
160977,0.6022,0.3104
161424,0.4864,0.5373
161660,0.4954,0.8058
161808,0.4895,0.781
162176,0.4979,0.8437
162452,0.4972,0.7222
163843,0.4589,0.4981
164127,0.4764,0.466
164502,0.4953,0.8931
164877,0.4987,0.8541
165043,0.4273,0.4932
165235,0.3956,0.4755
165377,0.3977,0.4173
165560,0.3656,0.3174
165760,0.3659,0.2585
165977,0.4978,0.5892
166127,0.4983,0.6318
166452,0.4964,0.8782
