t,x,y
86617638,0.3964,0.2411
86958091,0.444,0.2144
87208090,0.4937,0.2042
87474756,0.5259,0.2139
87666422,0.5501,0.2089
87908089,0.3876,0.1574
88283100,0.4357,0.1697
88483124,0.4723,0.1722
88741352,0.5159,0.1713
88933158,0.5472,0.1725
89173330,0.5886,0.1777
89629341,0.4465,0.2153
90099822,0.4044,0.1719
90421352,0.4438,0.1745
90629349,0.4773,0.179
90874822,0.5356,0.1743
91149821,0.5754,0.1777
91358155,0.6017,0.1763
91558155,0.5472,0.6137
91733155,0.5203,0.6409
91981332,0.5529,0.645
92274820,0.5856,0.6461
92508153,0.5558,0.6344
92958153,0.5714,0.6355
93189370,0.5748,0.6097
93397313,0.4345,0.611
93691485,0.4202,0.591
93891484,0.4276,0.6106
94349817,0.3926,0.4812
94491483,0.3753,0.4417
94708150,0.4783,0.6238
94874815,0.4663,0.6019
95324815,0.466,0.2947
95524814,0.4665,0.2545
95866480,0.4824,0.3843
96024813,0.4703,0.3977
96216480,0.39,0.2912
96466479,0.3739,0.3729
96891478,0.3776,0.3233
97149811,0.4466,0.292
97424810,0.4757,0.3328
97749809,0.4707,0.5984
98674807,0.4722,0.445
99083140,0.4704,0.3535
99299805,0.4525,0.6128
99781336,0.4245,0.5931
100291469,0.4076,0.5927
101149343,0.4271,0.5916
102749797,0.4445,0.5989
103249796,0.465,0.5968
103774795,0.4629,0.4122
103958129,0.4636,0.252
104399794,0.4671,0.6017
104924793,0.4838,0.5945
105133126,0.4878,0.6887
105533125,0.4893,0.746
105766458,0.4858,0.7687
105999790,0.4885,0.8049
106316457,0.5066,0.8063
106765329,0.4846,0.8365
106924788,0.4736,0.2444
107074788,0.4935,0.1787
107233122,0.4933,0.2033
107508121,0.3937,0.1761
107691454,0.4269,0.1724
107841454,0.4761,0.1745
108183121,0.5221,0.1692
108541454,0.5735,0.1749
108683121,0.604,0.1808
109083121,0.5654,0.1843
109683122,0.4909,0.8922
110383122,0.4868,0.8257
110541456,0.4891,0.8066
