t,x,y
124308,0.5017,0.247
124624,0.4533,0.1155
124815,0.4331,0.1075
125032,0.4826,0.1039
125374,0.5215,0.1003
125682,0.5715,0.107
125907,0.6054,0.3174
126465,0.613,0.3347
126649,0.4339,0.3505
126949,0.4307,0.4054
127307,0.4043,0.4134
127524,0.4455,0.354
127715,0.5939,0.3436
127974,0.5968,0.3229
128682,0.4398,0.3434
129115,0.4066,0.3666
129490,0.4473,0.3823
129965,0.425,0.3944
130490,0.4549,0.3894
130882,0.4876,0.7817
131049,0.5077,0.8027
131362,0.5067,0.7284
132157,0.507,0.6736
132374,0.4339,0.3506
132765,0.4262,0.399
133307,0.4308,0.4353
134165,0.4319,0.4097
134524,0.4083,0.4186
134990,0.4334,0.4082
135815,0.452,0.4197
137349,0.6397,0.0876
137482,0.6666,0.076
137790,0.4365,0.4909
137990,0.4352,0.4245
138332,0.4268,0.3966
139765,0.4339,0.4206
140074,0.4226,0.3886
141007,0.4255,0.4248
141765,0.4267,0.4032
142615,0.4992,0.6876
142790,0.5091,0.7051
143049,0.5119,0.7447
143382,0.4445,0.4081
143690,0.4339,0.3985
143890,0.6742,0.0948
144249,0.4869,0.5104
144532,0.4338,0.5215
144707,0.5137,0.7775
144832,0.509,0.7483
145165,0.5093,0.8211
145407,0.5096,0.7885
145724,0.4391,0.4023
146115,0.4169,0.3641
146332,0.5939,0.3062
146549,0.5984,0.3524
146757,0.602,0.3185
147107,0.4156,0.3827
147382,0.4279,0.3574
147782,0.5864,0.3233
148024,0.6001,0.3455
148232,0.5401,0.1256
148465,0.5557,0.1094
148715,0.6058,0.3493
148974,0.4378,0.3464
149224,0.4447,0.6355
149362,0.4409,0.5986
149632,0.4507,0.5781
