t,x,y
118627,0.4307,0.4316
118940,0.4443,0.1976
119215,0.3393,0.0966
119415,0.3765,0.1362
119590,0.3937,0.1317
119765,0.4148,0.1264
119974,0.4457,0.1211
120174,0.4644,0.1242
120474,0.4909,0.1314
120697,0.5069,0.131
120905,0.5462,0.1326
121107,0.5662,0.1299
121305,0.6066,0.1391
121815,0.618,0.1282
122024,0.4832,0.1645
122224,0.4864,0.1291
122432,0.4428,0.1858
122740,0.4073,0.5777
123115,0.3982,0.5267
123340,0.3722,0.3009
123615,0.3691,0.353
124215,0.3801,0.2793
124424,0.3749,0.2403
125732,0.545,0.6045
125949,0.5788,0.5958
126124,0.561,0.5941
126974,0.4515,0.2057
127324,0.4697,0.2052
127499,0.4944,0.1826
127782,0.5452,0.1841
127915,0.5307,0.1862
128353,0.5738,0.1913
128524,0.3552,0.4005
128882,0.4211,0.5535
129182,0.3988,0.5531
129682,0.3936,0.4772
130207,0.3569,0.3541
130382,0.3698,0.3652
130574,0.3672,0.298
130732,0.369,0.1665
130890,0.377,0.1341
131074,0.4203,0.1348
131282,0.467,0.1323
131465,0.4554,0.1303
131649,0.5178,0.1216
131949,0.5563,0.1209
132149,0.5947,0.1459
132399,0.5645,0.1443
132674,0.6491,0.0891
132832,0.5522,0.1384
133574,0.5646,0.1395
133882,0.5917,0.1407
134215,0.5465,0.1385
134382,0.5056,0.1432
134857,0.3655,0.3636
135165,0.3668,0.3021
135399,0.3717,0.2768
135590,0.3914,0.5562
135807,0.401,0.5299
136049,0.485,0.5797
136232,0.564,0.5972
136457,0.5919,0.5919
136753,0.4976,0.5457
137074,0.4588,0.3993
137299,0.4729,0.5708
137857,0.4682,0.2
138065,0.4687,0.597
138299,0.4901,0.7021
138557,0.4913,0.6625
138832,0.4897,0.6321
138982,0.4699,0.5574
139199,0.4924,0.7953
139424,0.4926,0.736
139740,0.4945,0.7738
140224,0.4798,0.546
140599,0.4944,0.8947
141082,0.5066,0.7755
141682,0.5009,0.9014
141932,0.4835,0.4412
