t,x,y
174022,0.6506,0.6838
174111,0.5079,0.6294
174352,0.4681,0.313
174511,0.4442,0.1503
174736,0.3798,0.1339
174919,0.3921,0.1495
175119,0.4382,0.1457
175377,0.4938,0.1423
175644,0.4503,0.1482
176227,0.5509,0.1498
176486,0.5239,0.1447
176727,0.4895,0.1446
176994,0.5392,0.1459
177336,0.5908,0.145
177652,0.6239,0.1432
177952,0.4945,0.1772
178211,0.4455,0.2251
178452,0.4688,0.2215
178894,0.5098,0.1478
179219,0.5987,0.1413
179452,0.6309,0.1455
179644,0.5093,0.3017
179844,0.5412,0.3679
180077,0.5504,0.3718
180361,0.4972,0.2193
180586,0.453,0.226
180894,0.5587,0.2221
181611,0.4317,0.2089
181744,0.4554,0.2219
182027,0.5076,0.2227
182377,0.5252,0.2255
182536,0.5606,0.2189
182911,0.5116,0.4656
183144,0.5118,0.5402
183319,0.5078,0.7152
183536,0.5113,0.8143
184186,0.5351,0.4031
184402,0.518,0.4009
184594,0.5072,0.4152
185027,0.5197,0.6798
185194,0.5058,0.6679
185444,0.5037,0.741
186102,0.5039,0.7897
186669,0.5059,0.7459
187194,0.431,0.1618
187352,0.393,0.121
187594,0.4358,0.1342
187761,0.4946,0.1397
188002,0.4389,0.1402
188194,0.4977,0.1431
188486,0.5391,0.1426
188919,0.5963,0.141
189311,0.4931,0.5157
189627,0.5259,0.4902
190094,0.5397,0.4943
190277,0.5097,0.4462
191741,0.51,0.7055
191925,0.4971,0.7036
192411,0.4975,0.656
193319,0.5022,0.7638
193477,0.5013,0.7357
194019,0.5021,0.7789
194686,0.5396,0.4213
194994,0.5082,0.4271
195302,0.5101,0.422
195961,0.5094,0.6828
196427,0.5163,0.8731
197277,0.5044,0.6694
197694,0.5151,0.7061
197911,0.657,0.7094
198169,0.5031,0.7181
198827,0.514,0.3986
199052,0.5262,0.4647
199402,0.5433,0.4494
199627,0.5079,0.4281
200002,0.4877,0.4149
200252,0.4855,0.3466
200644,0.505,0.5049
200836,0.5029,0.8328
201244,0.5013,0.6991
