Participant,Question,TTFF_seoul,TTFF_y_axis,TTFF_legend,TTFF_answers,TTFF_city_left,TTFF_city_right,TTFF_question,Dwell_seoul,Dwell_y_axis,Dwell_legend,Dwell_answers,Dwell_city_left,Dwell_city_right,Dwell_question,Dwell_ratio_seoul,Dwell_ratio_y_axis,Dwell_ratio_legend,Dwell_ratio_answers,Dwell_ratio_city_left,Dwell_ratio_city_right,Dwell_ratio_question,Transitions,Transitions_per_sec,Sequence_length,First_AOI,Irrelevant_Ratio
Participant29,7,9.756,5.898,3.098,4.94,0.528,2.906,0.765,53108.0,76655.0,77556.0,182934.0,74329.0,40157.0,45823.0,0.07627511780647997,0.11009394357640509,0.11138798366723206,0.2627346614598668,0.10675328070041895,0.05767454819904376,0.06581220763813986,45,2.1049677238282345,46,city_left,0.2092682569524135
