t,x,y
122843721,0.4317,0.1463
123112650,0.431,0.0957
123404317,0.4664,0.1733
123704316,0.3419,0.0671
123970982,0.416,0.0772
124229316,0.478,0.0798
124579315,0.507,0.0854
124937648,0.4812,0.0829
125104315,0.5345,0.0919
125420980,0.5444,0.0919
125604314,0.627,0.0498
125995980,0.6623,0.0487
126229314,0.5077,0.0828
126545980,0.6676,0.0486
126854314,0.507,0.2321
127079314,0.5719,0.2462
127254314,0.5632,0.3071
127454314,0.5119,0.4787
127712647,0.5284,0.4671
127920980,0.5129,0.6779
128112646,0.4969,0.7148
128329314,0.5097,0.1229
128570980,0.4509,0.1272
128770980,0.4039,0.1624
129087646,0.5033,0.3938
129337647,0.5079,0.4538
129612647,0.5764,0.5166
129777465,0.6261,0.4775
130504367,0.5088,0.8111
130704366,0.4954,0.8178
130846032,0.4925,0.7684
131185460,0.4907,0.8319
131512698,0.4934,0.7348
131801473,0.5005,0.7499
131996031,0.5236,0.4643
132329364,0.5783,0.4649
132529364,0.508,0.8223
132687697,0.4935,0.868
132929364,0.4878,0.7847
133346029,0.4887,0.7621
133587696,0.5221,0.9702
133754363,0.5335,0.4089
134221028,0.5173,0.4401
134504362,0.5019,0.7425
134704361,0.4966,0.6908
134904361,0.5426,0.4192
135462694,0.4992,0.9508
135754360,0.4933,0.7038
135962693,0.4966,0.7285
