t,x,y
111288870,0.4877,0.8956
111599791,0.4739,0.5305
111824789,0.4493,0.2126
112013301,0.4107,0.2036
112391457,0.3621,0.1717
112666458,0.3993,0.1757
112797315,0.4432,0.1735
113024790,0.4723,0.1828
113237338,0.5095,0.1755
113541428,0.573,0.1754
113824857,0.5451,0.1727
114041523,0.514,0.1746
114224856,0.5694,0.1845
114483190,0.6082,0.1903
114724855,0.621,0.1977
114966522,0.4176,0.1909
115166521,0.4039,0.1846
115433188,0.3611,0.1845
115649853,0.4311,0.183
115858187,0.4478,0.1867
116058187,0.4741,0.1866
116308186,0.5087,0.1899
116629367,0.5679,0.1812
116883185,0.6011,0.1901
117024851,0.6186,0.1874
117199851,0.605,0.3342
117833182,0.5056,0.4676
118224848,0.5133,0.6035
118666514,0.4446,0.5898
118883180,0.4289,0.583
119229321,0.4327,0.4962
119405330,0.4802,0.4687
119824844,0.4478,0.4702
120149842,0.4843,0.4675
120483176,0.5295,0.4534
120824841,0.5581,0.4581
121033175,0.5086,0.4363
121333174,0.5053,0.5785
121566506,0.4038,0.4586
121758172,0.3924,0.4412
121933172,0.3977,0.4923
122233171,0.3956,0.5233
122421324,0.3995,0.5638
122658171,0.3961,0.4672
122933170,0.4297,0.4425
123149316,0.4079,0.3291
123399835,0.6104,0.3244
124074834,0.4292,0.2813
124291501,0.4395,0.2119
124474833,0.5525,0.213
124674833,0.4493,0.2132
124899832,0.4782,0.6002
125091499,0.4374,0.5017
125283166,0.4742,0.47
125766498,0.5159,0.437
126158164,0.5605,0.472
126508163,0.5145,0.469
127024828,0.5233,0.601
127199828,0.5083,0.6049
127508162,0.4868,0.7176
128008161,0.4414,0.5578
128216493,0.4269,0.5978
128499826,0.4471,0.508
129808157,0.4687,0.6281
129933157,0.4665,0.6077
131291487,0.6028,0.3504
131574820,0.5934,0.3209
131708154,0.4447,0.3237
131933153,0.4553,0.3785
132199819,0.4881,0.8119
132616485,0.4877,0.7666
132824817,0.4908,0.8392
133266484,0.4896,0.7171
133549816,0.4894,0.6743
133908149,0.4897,0.6759
134205373,0.5004,0.8717
134397292,0.4856,0.8566
134666481,0.4924,0.8889
134916480,0.4856,0.8079
135208147,0.4314,0.4744
135441479,0.4498,0.3812
135566479,0.4606,0.4764
136433145,0.4652,0.2256
136574810,0.4704,0.2103
