t,x,y
194494,0.4065,0.1516
194629,0.3867,0.1352
194771,0.4245,0.1351
195326,0.4697,0.1347
195554,0.4944,0.1315
195813,0.5176,0.1372
196329,0.5604,0.1336
196513,0.541,0.137
197013,0.5847,0.1452
197388,0.3591,0.2796
197554,0.3701,0.2856
197954,0.4822,0.1925
198304,0.3632,0.2686
198604,0.4686,0.6016
199013,0.5135,0.5658
199188,0.5009,0.6271
199588,0.5892,0.3298
199779,0.6074,0.2839
199896,0.4652,0.2644
200271,0.4603,0.1674
200554,0.5027,0.1735
200788,0.4588,0.1799
201363,0.5359,0.182
201821,0.6109,0.3163
202429,0.5016,0.6785
202754,0.4437,0.5163
202921,0.4106,0.2314
203338,0.5661,0.1343
203613,0.5211,0.1344
204329,0.5014,0.8434
204679,0.5052,0.798
205054,0.5311,0.8522
205554,0.5079,0.8543
206063,0.4108,0.5412
206271,0.4103,0.5751
206754,0.4431,0.4249
207163,0.4204,0.5798
207496,0.3694,0.2721
207904,0.5982,0.1573
208071,0.6673,0.0875
208738,0.5919,0.3691
208913,0.6095,0.3545
209304,0.6075,0.3031
210396,0.5094,0.8573
210788,0.5992,0.3224
211654,0.5583,0.3569
211896,0.5462,0.5017
212096,0.6017,0.3499
212529,0.6525,0.124
212704,0.6674,0.1027
212854,0.541,0.1365
213446,0.5585,0.5615
213821,0.5127,0.5699
214438,0.4071,0.5619
214613,0.4762,0.5882
214888,0.4634,0.5613
215429,0.4587,0.3799
215613,0.4466,0.3544
216204,0.3733,0.3111
216529,0.4945,0.6635
216746,0.5078,0.7058
218134,0.5084,0.8705
218421,0.5053,0.8165
218754,0.6705,0.7696
219502,0.4248,0.4093
219671,0.4425,0.3775
220121,0.7047,0.1131
220271,0.664,0.1025
220588,0.413,0.3051
220996,0.3632,0.3094
221196,0.3697,0.2944
221838,0.4003,0.2867
222504,0.4,0.3498
222679,0.4461,0.3765
223338,0.389,0.3682
223613,0.4502,0.3743
224579,0.5447,0.4013
224996,0.5047,0.9084
225263,0.5884,0.7043
225663,0.4807,0.1563
