t,x,y
162286985,0.4706,0.2928
162716503,0.5156,0.7383
162899835,0.4997,0.725
163229327,0.4869,0.4042
163499872,0.4705,0.3421
163658225,0.4152,0.239
163965295,0.3646,0.1871
164258234,0.3876,0.1968
164483234,0.4327,0.1972
164724899,0.4697,0.1956
164933233,0.4963,0.1931
165124899,0.5224,0.1946
165291565,0.5647,0.1831
165483232,0.589,0.1846
165683231,0.6196,0.1953
166008231,0.4889,0.2101
166373340,0.4715,0.3376
166557333,0.4768,0.3621
166758230,0.4285,0.2313
167021375,0.4123,0.2373
167308229,0.4625,0.2515
167441561,0.4642,0.2137
167666560,0.3896,0.193
168058226,0.4699,0.1871
168299892,0.4976,0.1899
168474893,0.5438,0.1911
168691558,0.5879,0.1976
168908224,0.6247,0.1929
169241556,0.6367,0.1904
169533223,0.5105,0.2003
169866555,0.5671,0.1947
170049888,0.5941,0.1962
170249886,0.627,0.1933
170499886,0.4952,0.2247
170781316,0.4817,0.3997
170973304,0.4555,0.4087
171197299,0.4556,0.2611
171349884,0.4299,0.2422
171757305,0.4551,0.5965
171874882,0.4506,0.5453
171973346,0.4342,0.5195
172099882,0.433,0.4769
172208216,0.4418,0.4242
172389300,0.453,0.4095
172549384,0.4994,0.5679
172805306,0.5194,0.5679
173133214,0.4948,0.7736
173573329,0.5025,0.5885
173891546,0.5061,0.5542
174383212,0.4807,0.5075
174574877,0.5006,0.4472
174883211,0.434,0.4822
175241543,0.4996,0.4734
175649875,0.5392,0.4717
177633206,0.4971,0.5407
178249871,0.5161,0.7368
178397312,0.4901,0.7674
178724871,0.483,0.7256
178991537,0.482,0.8303
179157311,0.487,0.8041
180174869,0.5206,0.5607
180574868,0.5124,0.614
180941536,0.5256,0.5008
181624868,0.4861,0.7562
181766535,0.4859,0.7949
181999868,0.4835,0.766
182241534,0.487,0.8389
182708202,0.4857,0.7893
182874867,0.5029,0.5417
183716533,0.4846,0.8163
184058199,0.4972,0.9235
184424865,0.4828,0.8905
184599864,0.4911,0.7826
184949864,0.487,0.7458
185266530,0.4976,0.728
