t,x,y
249013,0.5172,0.2106
249450,0.5424,0.206
249650,0.4395,0.1884
249900,0.5145,0.1957
250092,0.6241,0.1752
250534,0.5358,0.1891
250942,0.5251,0.2685
251117,0.5458,0.2041
251292,0.5562,0.1921
251500,0.5974,0.1815
251700,0.4502,0.193
252117,0.4158,0.1929
252342,0.4925,0.1938
252567,0.5371,0.1957
253167,0.4648,0.1959
253600,0.4304,0.1961
253867,0.6146,0.1792
254350,0.5608,0.1877
254642,0.5846,0.1892
254942,0.4803,0.2479
255167,0.4601,0.2424
255400,0.448,0.2334
255842,0.516,0.2363
256092,0.5667,0.2316
256292,0.4941,0.3535
256459,0.5249,0.2488
256784,0.6034,0.5492
257017,0.6477,0.2744
257325,0.6575,0.182
257542,0.6119,0.1773
257834,0.5056,0.4163
258034,0.4466,0.4302
258209,0.4758,0.5488
258559,0.4384,0.5487
258925,0.477,0.3808
259125,0.468,0.3115
259317,0.4525,0.2817
259934,0.443,0.2871
260234,0.5071,0.6987
260409,0.5217,0.6535
260767,0.5147,0.6097
261334,0.4698,0.3339
261542,0.4659,0.2982
262100,0.5088,0.8202
262450,0.5184,0.6229
263067,0.5034,0.863
263467,0.4949,0.3867
