from_region,6,8,9,10,11,14,15,17,20,21,22,28,33,34
6,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8,0,2,0,0,0,1,0,0,0,0,0,0,0,1
9,0,0,4,3,0,1,0,0,0,0,0,0,0,0
10,0,0,4,2,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,1,1,0,0,0,0,0,0
14,0,2,0,0,0,2,2,0,1,0,0,1,1,0
15,1,0,0,0,0,2,2,1,0,1,0,0,0,0
16,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,2,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,1,1,0,0,0,0
21,0,0,0,0,0,1,1,0,0,1,0,0,0,0
28,0,0,0,0,0,1,1,0,0,0,0,6,0,1
33,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,0,0,0,0,0,0,0,0,0,0,1,1,0,1
