t,x,y
274780,0.4917,0.5089
281051,0.4863,0.6444
289851,0.5021,0.7412
290134,0.4961,0.6875
291151,0.494,0.6317
291443,0.4994,0.7211
291691,0.4994,0.7656
291843,0.499,0.6472
292609,0.5005,0.5931
292768,0.4891,0.608
293134,0.516,0.6446
293393,0.5178,0.6314
294818,0.5093,0.6186
295026,0.4942,0.6776
295443,0.4913,0.7473
296118,0.4886,0.6513
296759,0.4972,0.702
302976,0.4978,0.7005
303176,0.4969,0.7373
303351,0.4945,0.7716
303759,0.4948,0.6984
307434,0.4941,0.7744
307715,0.4999,0.7838
316401,0.502,0.7255
317384,0.4908,0.6496
318609,0.5105,0.6378
319176,0.505,0.6553
319693,0.5155,0.8211
320184,0.4993,0.6259
