t,x,y
228663,0.4929,0.6641
229387,0.4059,0.0998
230004,0.5116,0.1064
231179,0.5033,0.5315
232171,0.5328,0.1577
232879,0.465,0.1123
233671,0.4777,0.1195
234412,0.5687,0.1107
235579,0.5115,0.1151
236146,0.4639,0.1028
237012,0.5226,0.7451
238012,0.6064,0.2449
238529,0.5998,0.2599
239976,0.5479,0.2916
241012,0.5109,0.5262
241837,0.447,0.3317
242987,0.4467,0.3162
244462,0.4529,0.2804
245979,0.5014,0.6475
247021,0.4564,0.2828
248162,0.4557,0.5422
249296,0.4725,0.7621
250229,0.3628,0.2178
251137,0.4022,0.2871
252196,0.5001,0.6658
253379,0.3976,0.2732
254837,0.4889,0.7232
255954,0.4512,0.2955
257512,0.4356,0.2708
258871,0.6063,0.2808
260262,0.469,0.2801
261728,0.5016,0.7129
263162,0.4427,0.3395
264568,0.4457,0.2923
265854,0.4547,0.1171
266671,0.5305,0.1004
267512,0.455,0.2853
268712,0.4972,0.6386
269562,0.608,0.2421
270229,0.522,0.0965
271379,0.4591,0.2656
272971,0.4443,0.2706
274584,0.4981,0.631
276012,0.3931,0.2717
277671,0.5869,0.2486
279246,0.4566,0.3059
280154,0.396,0.3003
282812,0.4583,0.322
284296,0.4598,0.2997
285896,0.4572,0.2926
287329,0.4001,0.323
289437,0.5009,0.6673
290654,0.4997,0.6362
292184,0.4381,0.3214
294421,0.402,0.3275
296154,0.5054,0.7292
297779,0.3964,0.3219
298971,0.3959,0.3243
300429,0.4576,0.2722
301996,0.4364,0.2733
304554,0.5091,0.6821
305679,0.5013,0.6323
307671,0.5073,0.7117
308762,0.4557,0.274
311054,0.4044,0.326
312437,0.4602,0.3331
314346,0.5005,0.7206
315462,0.4027,0.3307
316729,0.4146,0.3496
318879,0.5113,0.768
320104,0.4394,0.3041
321546,0.3996,0.2718
322629,0.4408,0.5206
323637,0.4361,0.3379
328104,0.503,0.7275
329512,0.4966,0.6744
330604,0.3977,0.3381
333596,0.5042,0.6783
335487,0.5049,0.8083
336462,0.4748,0.385
