t,x,y
250544,0.5074,0.9521
250781,0.4852,0.4615
251106,0.4688,0.1685
251262,0.4516,0.1603
251790,0.3361,0.1702
252081,0.3648,0.1778
252315,0.3994,0.1783
252581,0.421,0.1789
252890,0.4416,0.1818
253198,0.4693,0.1811
253481,0.4503,0.178
253806,0.479,0.1727
254056,0.5191,0.1681
254231,0.5381,0.1759
254715,0.5642,0.1729
255115,0.5906,0.1756
255348,0.6007,0.1221
255540,0.635,0.1139
255740,0.6525,0.1099
255956,0.4788,0.1426
256106,0.4541,0.1523
256381,0.4959,0.1435
256648,0.6142,0.2395
257298,0.6218,0.2645
257548,0.504,0.707
257798,0.4884,0.6747
258015,0.5994,0.2594
258365,0.6165,0.2452
258656,0.5135,0.2907
258831,0.3764,0.3659
259090,0.3938,0.374
259440,0.5115,0.3986
259798,0.5681,0.3339
259981,0.6124,0.248
260665,0.5359,0.3789
261073,0.4988,0.3589
261323,0.5216,0.331
261598,0.5959,0.2589
261873,0.3962,0.3798
262156,0.3828,0.3856
262331,0.393,0.3535
262540,0.5221,0.3668
263248,0.4448,0.28
263423,0.444,0.2258
263798,0.4911,0.2285
264006,0.5147,0.2257
264215,0.5449,0.2246
264381,0.5663,0.2329
264515,0.6234,0.3084
264773,0.6388,0.3238
265315,0.6136,0.2403
265690,0.5406,0.3038
266006,0.5359,0.3613
266456,0.4857,0.6594
266673,0.4988,0.767
266965,0.4913,0.7432
267165,0.4953,0.6925
267448,0.5052,0.4268
267798,0.5278,0.3681
268015,0.4984,0.6995
268323,0.4862,0.7089
268548,0.5026,0.8044
268798,0.4899,0.712
269656,0.4877,0.8451
269948,0.4943,0.7003
270381,0.4998,0.9268
270631,0.5043,0.662
271031,0.634,0.6766
271230,0.4839,0.7339
271540,0.494,0.4484
