t,x,y
233801,0.4759,0.3932
234051,0.4913,0.2508
234284,0.45,0.18
234618,0.3673,0.0955
234793,0.3485,0.0823
235147,0.3836,0.0694
235309,0.3538,0.1048
235951,0.4147,0.1023
236184,0.4289,0.0975
236584,0.4867,0.1122
236834,0.5222,0.1135
237384,0.5987,0.1091
237734,0.6324,0.1085
237926,0.6465,0.1128
238493,0.4919,0.1498
238776,0.4379,0.1795
239318,0.4577,0.2401
239443,0.5265,0.3204
239759,0.4541,0.1846
240093,0.499,0.6058
240493,0.4163,0.184
240801,0.4188,0.1514
241209,0.3703,0.0908
241568,0.3877,0.0951
241751,0.4908,0.6715
242176,0.4976,0.6799
242334,0.5277,0.4735
243393,0.5095,0.3839
243618,0.4494,0.1486
244243,0.3951,0.1185
244699,0.4504,0.1037
245139,0.5291,0.1076
245559,0.6014,0.1222
246576,0.4926,0.1467
246951,0.5246,0.6529
247118,0.5021,0.7407
247493,0.5268,0.5033
247899,0.5097,0.6627
248584,0.5376,0.3669
248751,0.51,0.4157
249209,0.5099,0.7148
249409,0.4992,0.7457
250093,0.5393,0.3884
250243,0.544,0.3668
250768,0.5132,0.4765
250943,0.4932,0.4793
251326,0.5005,0.8245
252393,0.4538,0.2409
252593,0.3983,0.1233
252968,0.4034,0.1132
253326,0.4148,0.196
254068,0.4277,0.1222
254176,0.4085,0.1138
254801,0.4584,0.1321
255043,0.4899,0.1342
255559,0.5348,0.1134
255759,0.5958,0.1258
256051,0.6146,0.1352
256759,0.5041,0.1568
257126,0.495,0.302
257701,0.5036,0.4292
257918,0.5417,0.3729
258259,0.4884,0.4913
258401,0.5245,0.5159
259018,0.51,0.5978
259276,0.4981,0.6804
259626,0.4987,0.7366
259859,0.5005,0.735
260267,0.5167,0.7312
260751,0.4979,0.7761
261268,0.493,0.4984
262218,0.512,0.7227
262418,0.4959,0.699
262976,0.4914,0.8025
263293,0.5034,0.6866
270184,0.4996,0.7085
271034,0.4945,0.7234
271376,0.4975,0.7397
272101,0.4941,0.7094
274534,0.4917,0.5089
