t,x,y
156666,0.5348,0.6713
156745,0.481,0.3033
157024,0.4177,0.2454
157174,0.3131,0.1265
157337,0.35,0.1492
157574,0.3684,0.1466
157807,0.3405,0.1483
158499,0.3593,0.1341
158749,0.373,0.1342
158890,0.4135,0.1282
159174,0.4407,0.1212
159374,0.485,0.1209
159615,0.5088,0.1239
160057,0.5567,0.1365
160240,0.5288,0.1438
160465,0.6084,0.1426
160724,0.6323,0.1473
160924,0.6614,0.1524
161107,0.3671,0.1781
161549,0.4262,0.1701
161790,0.4643,0.1637
161982,0.4528,0.157
162474,0.4522,0.1479
162615,0.4987,0.1516
162907,0.5158,0.1435
163249,0.5636,0.1444
163407,0.5942,0.1476
163790,0.3514,0.0975
164007,0.3401,0.1102
164282,0.407,0.1137
164649,0.4693,0.1103
164974,0.5114,0.1191
165232,0.5726,0.118
165449,0.5615,0.1198
165865,0.6268,0.1218
166115,0.5775,0.1234
166374,0.6514,0.1264
167082,0.4238,0.1313
167207,0.4107,0.1345
167432,0.4604,0.1433
167732,0.4946,0.1498
168074,0.51,0.155
168299,0.3836,0.3106
168782,0.3918,0.3323
169049,0.5387,0.3854
169524,0.4946,0.6955
169924,0.4058,0.3451
170074,0.39,0.3337
170290,0.4176,0.2624
170715,0.388,0.3414
171107,0.4534,0.2701
171257,0.4445,0.1932
171507,0.4776,0.1941
171724,0.3911,0.1257
172015,0.4546,0.1229
172615,0.4633,0.118
172774,0.5238,0.1323
173165,0.5818,0.1311
173374,0.6393,0.1349
173615,0.4146,0.1628
173782,0.3736,0.1607
174490,0.3877,0.2716
174690,0.3873,0.334
174857,0.4208,0.2346
175374,0.4027,0.2054
175565,0.4236,0.1435
175849,0.5716,0.133
176199,0.3872,0.3404
176724,0.3925,0.3293
176940,0.5598,0.4053
177140,0.4228,0.2544
178449,0.4526,0.2844
178924,0.4995,0.7004
179490,0.4962,0.6703
179824,0.5311,0.3893
180024,0.4103,0.2767
180307,0.4732,0.2778
180765,0.6369,0.1179
181174,0.4503,0.7045
182024,0.5132,0.7106
