t,x,y
203218,0.4626,0.4203
203299,0.5005,0.5958
203751,0.4106,0.1609
204001,0.3675,0.1185
204459,0.3663,0.1079
204801,0.4009,0.1101
205676,0.4842,0.1282
205843,0.5109,0.1313
206334,0.5724,0.1024
206509,0.6421,0.0956
206901,0.6563,0.0935
207201,0.3991,0.1247
207618,0.412,0.149
207826,0.4444,0.1538
208259,0.4405,0.1542
208543,0.4678,0.1497
209201,0.4885,0.122
209776,0.5832,0.1201
210026,0.6077,0.1122
210434,0.5107,0.3506
210576,0.5297,0.3687
211168,0.4098,0.228
211331,0.392,0.2838
211684,0.4959,0.6325
211809,0.498,0.6893
212126,0.5263,0.4566
212309,0.5336,0.4052
212801,0.5458,0.1366
212993,0.4123,0.1113
213309,0.4014,0.1098
213518,0.3685,0.1024
214109,0.4357,0.1291
214701,0.4018,0.1051
214901,0.4397,0.0974
215268,0.4296,0.0971
215468,0.5175,0.0853
216034,0.5414,0.0821
216209,0.5775,0.0764
216759,0.5635,0.1278
216901,0.5465,0.1107
217351,0.392,0.3062
217776,0.5423,0.3729
218126,0.5685,0.1623
218284,0.6275,0.1038
218651,0.6229,0.0966
218809,0.4205,0.1118
219318,0.4117,0.1396
219518,0.4377,0.1379
220001,0.462,0.1486
221351,0.5025,0.1159
221484,0.5565,0.1249
221859,0.6033,0.1379
222043,0.4564,0.1718
222543,0.4092,0.2281
222701,0.3968,0.2459
223051,0.5318,0.3674
223226,0.5365,0.4038
224076,0.3969,0.2075
224201,0.4124,0.1444
224676,0.5188,0.1208
224918,0.5364,0.1176
225326,0.6494,0.1128
225468,0.396,0.1444
226226,0.5382,0.0834
226726,0.6257,0.0864
226951,0.6511,0.0984
227309,0.3823,0.1319
227601,0.419,0.1142
227959,0.3979,0.3475
228226,0.5035,0.637
228926,0.5429,0.3861
229468,0.3851,0.3258
229934,0.3847,0.2966
230193,0.4111,0.2518
230976,0.4893,0.6318
231168,0.4218,0.2521
231509,0.4262,0.148
231801,0.4761,0.139
232523,0.5066,0.6805
233359,0.5024,0.5869
