t,x,y
101004,0.7609,0.5688
101212,0.5107,0.4523
101420,0.4645,0.2632
101595,0.3929,0.1522
101970,0.4522,0.1529
102137,0.4799,0.1496
102295,0.5202,0.1516
102762,0.5553,0.1503
102912,0.592,0.1526
103254,0.5581,0.1732
103662,0.4117,0.1511
103812,0.3813,0.1121
103987,0.3649,0.115
104212,0.395,0.1098
104612,0.4375,0.1093
104854,0.4075,0.109
105320,0.4506,0.1143
105545,0.4926,0.1091
105754,0.5366,0.1061
106045,0.3711,0.0647
106295,0.5737,0.1012
106512,0.5996,0.0964
106837,0.6252,0.096
107120,0.635,0.0957
107279,0.4375,0.1231
107454,0.3827,0.1213
107954,0.4892,0.4832
108212,0.5089,0.7063
108579,0.499,0.6553
108720,0.499,0.6245
109145,0.5069,0.6849
109345,0.4564,0.3459
109620,0.4582,0.2236
109804,0.5969,0.159
109987,0.5877,0.1453
110187,0.5872,0.1066
110454,0.465,0.1282
110845,0.4794,0.152
110962,0.4167,0.1587
111220,0.4002,0.1575
111370,0.5899,0.166
111529,0.6321,0.0938
111929,0.4957,0.103
112120,0.3978,0.1027
112362,0.3648,0.111
112687,0.3914,0.1168
113104,0.4159,0.1111
113320,0.3806,0.1067
113645,0.3625,0.1114
114137,0.3723,0.1193
114462,0.4007,0.1115
114728,0.3864,0.1061
114895,0.4461,0.1051
115095,0.5071,0.1117
115220,0.4103,0.1282
115512,0.4286,0.1228
115679,0.4463,0.1123
115912,0.484,0.1063
116112,0.5297,0.1125
116320,0.5587,0.105
116479,0.5966,0.1009
116795,0.3825,0.1079
117095,0.389,0.1111
117279,0.408,0.1063
117520,0.4481,0.109
117704,0.4919,0.1139
117954,0.5457,0.1137
118262,0.5137,0.7223
118612,0.4933,0.6758
118820,0.4998,0.6519
118995,0.4982,0.6278
119612,0.4977,0.5636
120054,0.5018,0.6264
120287,0.4754,0.3398
120487,0.4485,0.2445
120679,0.5085,0.7986
120837,0.5039,0.7774
121429,0.4801,0.7645
121712,0.4472,0.2677
