t,x,y
326361.0,0.53,0.34
327440.0,0.5,0.7
327448.0,0.5,0.75
328642.424,0.531,0.44
329243.636,0.5,0.8
329251.636,0.5,0.86
331047.273,0.528,0.54
331648.485,0.5,0.91
331656.485,0.5,0.7
333452.121,0.53,0.34
334053.333,0.5,0.75
334061.333,0.5,0.8
335856.97,0.531,0.44
336458.182,0.5,0.86
336466.182,0.5,0.91
338261.818,0.528,0.54
338863.03,0.5,0.7
338871.03,0.5,0.75
340666.667,0.53,0.34
341267.879,0.5,0.8
341275.879,0.5,0.86
343071.515,0.531,0.44
343672.727,0.5,0.91
343680.727,0.5,0.7
345476.364,0.528,0.54
346077.576,0.5,0.75
346085.576,0.5,0.8
