t,x,y
249704,0.4674,0.3736
249952,0.4519,0.2009
250152,0.3878,0.1272
250386,0.4479,0.1225
250865,0.424,0.1241
251027,0.3873,0.1276
251311,0.4104,0.1343
251744,0.4445,0.1398
252061,0.4034,0.1384
252585,0.4277,0.1358
252869,0.4313,0.1502
253119,0.4498,0.149
253369,0.666,0.0814
253544,0.4838,0.1574
253769,0.5311,0.1385
254011,0.5106,0.1331
254419,0.5285,0.1317
254536,0.4811,0.1484
254802,0.5099,0.1465
255017,0.544,0.1404
255219,0.5197,0.138
255352,0.5659,0.1369
255727,0.5341,0.1384
255936,0.5838,0.1356
256269,0.5867,0.1565
256461,0.6323,0.1481
256649,0.5015,0.1709
257094,0.4887,0.4867
257236,0.5071,0.1726
257465,0.5036,0.5485
257636,0.491,0.5765
258057,0.4757,0.5761
258233,0.4561,0.582
258477,0.451,0.5663
258677,0.5313,0.5845
259094,0.5622,0.5949
259369,0.5843,0.598
259561,0.5933,0.5829
259844,0.6025,0.551
260077,0.5837,0.3432
260352,0.4248,0.331
260811,0.5978,0.5617
261361,0.6006,0.3851
261802,0.5989,0.3445
262569,0.5975,0.5151
262702,0.5853,0.5753
262944,0.5953,0.5547
263361,0.6029,0.3467
263919,0.4254,0.328
264427,0.5962,0.3378
265002,0.4346,0.3367
265602,0.5231,0.3432
266036,0.4351,0.3278
266361,0.5443,0.6956
266519,0.5048,0.7711
266744,0.5075,0.7059
266953,0.5111,0.679
267236,0.5088,0.6977
267386,0.5095,0.7613
267961,0.4982,0.9087
268344,0.64,0.1347
268511,0.6598,0.09
268736,0.5011,0.896
