Participant,Question,TTFF_seoul,TTFF_y_axis,TTFF_legend,TTFF_answers,TTFF_city_left,TTFF_city_right,TTFF_question,Dwell_seoul,Dwell_y_axis,Dwell_legend,Dwell_answers,Dwell_city_left,Dwell_city_right,Dwell_question,Dwell_ratio_seoul,Dwell_ratio_y_axis,Dwell_ratio_legend,Dwell_ratio_answers,Dwell_ratio_city_left,Dwell_ratio_city_right,Dwell_ratio_question,Transitions,Transitions_per_sec,Sequence_length,First_AOI,Irrelevant_Ratio
Participant8,7,2030,6230,3955,0,2480,255,480,9238.355453177135,715.6674336449828,976.0924926838264,5914.010088516348,646.8502264176739,462.40635620381846,117.50362616513851,0.41580499834265616,0.03221115463340457,0.04393250934754822,0.2661810283786276,0.02911379180923908,0.02081224035483925,0.005288668024355861,37,1.6653164101179223,38,answers,0.1866556091093292
