t,x,y
274994,0.3566,0.1467
275078,0.3673,0.1222
275379,0.3972,0.1257
275613,0.4245,0.1297
275879,0.4471,0.1298
276104,0.4711,0.1334
276596,0.496,0.1329
276888,0.5298,0.1314
277246,0.554,0.1348
277729,0.5841,0.1322
277904,0.5687,0.1321
278154,0.5206,0.1325
278354,0.5685,0.135
278513,0.6209,0.1351
278821,0.6563,0.136
279121,0.4914,0.1528
279354,0.4702,0.1608
279729,0.4824,0.1622
280013,0.6156,0.1391
280221,0.5277,0.1408
280413,0.5423,0.1418
280813,0.4764,0.154
281063,0.4648,0.1539
281371,0.4823,0.154
281546,0.465,0.1529
281788,0.5106,0.159
282063,0.4743,0.6257
282246,0.5761,0.6299
282646,0.5349,0.6224
282821,0.5444,0.625
282979,0.5492,0.5941
283496,0.5101,0.1899
283646,0.5417,0.1904
283821,0.5187,0.163
284129,0.6232,0.3186
284496,0.5597,0.45
284796,0.5454,0.5694
285129,0.5554,0.4834
285304,0.5207,0.2134
285521,0.5285,0.1683
285913,0.6019,0.3874
286054,0.6174,0.3575
286429,0.5435,0.4571
287088,0.6228,0.3434
287529,0.551,0.4133
289070,0.5436,0.4722
289304,0.4029,0.4694
289854,0.5298,0.4273
290079,0.5421,0.4084
290696,0.5411,0.4622
291079,0.5436,0.4275
291254,0.3958,0.4326
291446,0.4027,0.3931
291704,0.4045,0.424
291954,0.4058,0.4722
292196,0.5195,0.39
292454,0.5346,0.3881
292763,0.544,0.4188
293138,0.4134,0.4102
293463,0.404,0.4831
293879,0.4049,0.4611
294463,0.5318,0.4316
294721,0.5475,0.434
294996,0.5057,0.7185
295571,0.5062,0.7764
295979,0.5456,0.4899
296121,0.5486,0.4627
296454,0.666,0.1561
296729,0.669,0.0726
297146,0.4964,0.7411
297396,0.5037,0.7915
297771,0.5066,0.6949
298004,0.5049,0.7308
298363,0.508,0.7684
298879,0.5119,0.7252
299763,0.5134,0.8929
300013,0.5121,0.7552
300263,0.6566,0.7625
300421,0.6801,0.7562
