t,x,y
213549,0.4901,0.7063
213977,0.5247,0.266
214127,0.5065,0.1905
214385,0.5413,0.1705
214577,0.3829,0.1729
214885,0.3531,0.1773
215135,0.4297,0.1751
215369,0.4706,0.1724
215577,0.3565,0.1454
215885,0.505,0.1829
216244,0.5472,0.1863
216502,0.524,0.1823
216685,0.472,0.1875
216927,0.6304,0.1831
217144,0.6032,0.1857
217385,0.5299,0.1991
217644,0.5149,0.4796
217827,0.4967,0.5757
217994,0.5126,0.5939
218194,0.5175,0.4363
218394,0.553,0.1782
218710,0.4854,0.1767
219002,0.4499,0.5382
219160,0.466,0.4547
219344,0.4548,0.4758
219769,0.5606,0.4638
220052,0.4393,0.4807
220352,0.4542,0.4775
220577,0.4615,0.6468
220744,0.4575,0.6011
221019,0.4781,0.7963
221302,0.485,0.7315
221506,0.5111,0.736
221694,0.564,0.6143
222050,0.5097,0.7294
222335,0.5304,0.2436
222494,0.5226,0.1572
222777,0.6181,0.1726
223002,0.6357,0.3269
223394,0.4725,0.277
223569,0.4821,0.2216
223969,0.4883,0.1748
224510,0.4791,0.821
224744,0.4863,0.9365
224927,0.4923,0.8893
225294,0.4868,0.7339
226310,0.5048,0.968
226502,0.4862,0.9394
226619,0.4833,0.8569
