t,x,y
79046,0.3745,0.4897
79321,0.4531,0.4959
79496,0.4214,0.1902
79671,0.3748,0.1339
80054,0.3615,0.1262
80246,0.3901,0.1272
80462,0.4124,0.1327
80679,0.3896,0.1317
80962,0.4106,0.1365
81212,0.4477,0.1371
81671,0.4949,0.1331
81912,0.5294,0.1369
82162,0.5546,0.137
82329,0.5907,0.1351
82629,0.623,0.1316
82896,0.4083,0.1707
83029,0.3806,0.1426
83196,0.3654,0.1345
83487,0.3954,0.1383
84079,0.4182,0.1377
84371,0.4407,0.1398
84629,0.4536,0.1371
84921,0.4127,0.136
85112,0.4571,0.1392
85337,0.4913,0.1395
85571,0.5415,0.1412
85929,0.6015,0.137
86121,0.4909,0.3128
86312,0.4734,0.2877
86571,0.5806,0.1447
86737,0.5966,0.1367
86962,0.5688,0.3337
87187,0.5592,0.3189
88512,0.4375,0.2643
88637,0.3951,0.2421
88762,0.4,0.224
88979,0.4297,0.2214
89146,0.5625,0.5074
89446,0.569,0.5587
89646,0.4098,0.5414
89829,0.3967,0.5404
90004,0.5478,0.2388
90146,0.5569,0.2282
90487,0.5498,0.4166
90621,0.5569,0.3815
91646,0.4959,0.7336
91878,0.507,0.719
92146,0.5062,0.7009
92529,0.6474,0.1218
92687,0.668,0.0788
92962,0.556,0.3336
93171,0.5535,0.4302
93404,0.4885,0.7702
93679,0.5043,0.7227
93887,0.5015,0.7783
94187,0.5017,0.8006
94821,0.5097,0.4026
94954,0.5668,0.312
95154,0.5594,0.3694
95662,0.4986,0.7514
95987,0.5074,0.8206
96371,0.506,0.7526
96579,0.6204,0.6749
96854,0.5063,0.8005
97029,0.5048,0.7706
97162,0.6745,0.7033
97396,0.502,0.8194
97621,0.5087,0.7681
97771,0.5104,0.6939
98021,0.5049,0.7573
98237,0.67,0.7095
98462,0.5021,0.7314
98804,0.6742,0.6933
99079,0.5783,0.5283
99196,0.525,0.4736
99579,0.4236,0.1871
