Participant,Question,TTFF_seoul,TTFF_y_axis,TTFF_legend,TTFF_answers,TTFF_city_left,TTFF_city_right,TTFF_question,Dwell_seoul,Dwell_y_axis,Dwell_legend,Dwell_answers,Dwell_city_left,Dwell_city_right,Dwell_question,Dwell_ratio_seoul,Dwell_ratio_y_axis,Dwell_ratio_legend,Dwell_ratio_answers,Dwell_ratio_city_left,Dwell_ratio_city_right,Dwell_ratio_question,Transitions,Transitions_per_sec,Sequence_length,First_AOI,Irrelevant_Ratio
Participant41,7,8.26,3.06,5.094,7.935,8.427,3.46,0.0,246796.0,33896.0,155452.0,325582.0,51670.0,116706.0,143122.0,0.2006750531984528,0.027561555305656314,0.12640131270282293,0.2647376179940463,0.042013971048007484,0.09489611970444671,0.11637552863040308,64,2.0518739379949347,65,question,0.12733884141616436
