t,x,y
205686,0.5302,0.465
205916,0.5021,0.3135
206074,0.4827,0.2842
206174,0.4668,0.2613
206324,0.5213,0.2812
206516,0.5521,0.2869
206866,0.5977,0.2874
207099,0.4214,0.3207
207474,0.3503,0.3137
208474,0.3868,0.2783
208674,0.3965,0.5817
208999,0.4093,0.5773
209233,0.4297,0.5849
209716,0.4547,0.5953
210358,0.6126,0.3969
210516,0.6285,0.3879
211316,0.6162,0.3937
211474,0.6298,0.4013
212133,0.4853,0.4269
212424,0.4749,0.4229
212691,0.4231,0.4085
212966,0.4694,0.4301
213716,0.4294,0.4342
214091,0.4743,0.4348
214566,0.5181,0.7303
215005,0.5096,0.7746
216050,0.464,0.5171
216373,0.4955,0.7945
216583,0.5095,0.7725
216816,0.4423,0.5109
217075,0.4869,0.7352
217258,0.5109,0.7719
217766,0.4375,0.4918
217958,0.4126,0.4849
218200,0.4688,0.4422
219858,0.4231,0.4191
220299,0.4611,0.4314
220541,0.4737,0.4371
220799,0.6443,0.4165
220958,0.5493,0.7171
221133,0.5165,0.7677
221408,0.5065,0.8099
221641,0.5176,0.7277
222166,0.6178,0.4482
222349,0.628,0.4255
222866,0.4757,0.4158
225016,0.4765,0.4159
225708,0.636,0.4024
226274,0.6133,0.3978
226424,0.5283,0.2968
226624,0.4994,0.3008
226874,0.5221,0.2751
227016,0.5735,0.2835
227183,0.6124,0.2817
227383,0.4615,0.5912
227608,0.4505,0.5915
231533,0.4849,0.4214
231983,0.5078,0.8536
232516,0.513,0.7635
232924,0.4693,0.4502
