Participant,Question,TTFF_samsung,TTFF_answers,Dwell_samsung,Dwell_answers,Dwell_ratio_samsung,Dwell_ratio_answers,Transitions,Transitions_per_sec,Sequence_length,First_AOI,Irrelevant_Ratio
Participant27,5,5836,6986,5483.729263805098,2824.15980528262,0.3622492577490486,0.1865609595245488,17,1.1230017175320386,17,vivo,0.020739402555344847
