t,x,y
311395,0.472,0.6398
311816,0.4666,0.2478
312035,0.4554,0.2372
312319,0.3978,0.1717
312477,0.3663,0.1645
312744,0.3956,0.1681
312935,0.4222,0.1711
313185,0.4648,0.1679
313469,0.4519,0.1708
313685,0.5012,0.1717
314177,0.533,0.1725
314685,0.5596,0.1657
315177,0.6113,0.1692
315419,0.6473,0.1647
315602,0.6617,0.1644
315910,0.4816,0.2084
316644,0.5008,0.2083
316827,0.5262,0.2056
317194,0.6105,0.331
317310,0.5097,0.5861
317469,0.4983,0.6511
317648,0.5076,0.6345
317927,0.5574,0.6342
318110,0.5435,0.6251
318685,0.5467,0.5024
319110,0.6203,0.3358
320685,0.41,0.489
320860,0.4006,0.4667
321094,0.5432,0.4712
321602,0.5472,0.4129
321719,0.6245,0.3314
322160,0.5479,0.38
322802,0.4174,0.3953
323010,0.403,0.3768
323194,0.4971,0.7896
323710,0.4942,0.7362
323869,0.5005,0.6868
324185,0.5009,0.7968
324452,0.4996,0.8482
324610,0.5008,0.8142
324844,0.5001,0.7207
325435,0.5042,0.7997
325644,0.446,0.6156
325894,0.5422,0.632
326119,0.3707,0.312
326394,0.3749,0.3724
326552,0.5345,0.1852
326894,0.4695,0.1738
327119,0.3745,0.1581
327310,0.3581,0.1521
327502,0.3984,0.1692
327768,0.6483,0.1337
327885,0.5439,0.1968
328085,0.5703,0.1864
328277,0.609,0.1737
328444,0.638,0.1672
328652,0.5875,0.3307
328944,0.5121,0.7721
329094,0.4983,0.7587
329335,0.4969,0.7299
330077,0.5107,0.4781
330277,0.5351,0.4697
330644,0.5394,0.3882
331269,0.4935,0.7844
331760,0.4985,0.8367
331985,0.4985,0.7666
332210,0.4952,0.7411
332752,0.4924,0.8722
333044,0.4921,0.7168
333360,0.6295,0.1541
333494,0.6679,0.1361
333719,0.5035,0.8438
335192,0.5024,0.9018
335477,0.4666,0.5259
