t,x,y
253759,0.4776,0.2
254027,0.4645,0.1906
254360,0.3476,0.11
254552,0.3813,0.1192
254727,0.412,0.1227
254910,0.4721,0.1257
255127,0.5145,0.1169
255319,0.5458,0.1198
255544,0.5887,0.1199
255777,0.6249,0.1252
255977,0.6487,0.1292
256194,0.5035,0.142
256410,0.4563,0.1447
256702,0.4877,0.1467
256910,0.5314,0.1492
257310,0.4696,0.2493
257502,0.4179,0.2558
257685,0.42,0.178
257902,0.4714,0.1256
258110,0.5089,0.1206
258294,0.4979,0.1224
258652,0.4364,0.1194
258844,0.4071,0.1264
259002,0.4209,0.2241
259219,0.4015,0.257
259652,0.5017,0.3993
259960,0.514,0.3631
260144,0.4345,0.5317
260277,0.5631,0.6873
260444,0.5717,0.6437
260660,0.5882,0.63
260794,0.5976,0.5946
260960,0.5352,0.3291
261144,0.5477,0.3048
261310,0.3998,0.2715
261594,0.4898,0.6711
261752,0.5077,0.6825
262110,0.3883,0.2865
262452,0.3945,0.2695
262719,0.4013,0.2603
262852,0.4331,0.1576
263035,0.4936,0.121
263210,0.5126,0.1114
263435,0.5427,0.1093
263819,0.4639,0.1082
264052,0.442,0.1157
264327,0.4097,0.117
264552,0.407,0.2042
264785,0.3929,0.2645
265194,0.5184,0.307
265419,0.5438,0.6219
265577,0.4969,0.7344
266060,0.5392,0.701
266402,0.5595,0.6632
266644,0.5084,0.3162
266977,0.4887,0.2828
267210,0.4103,0.2775
267585,0.5074,0.6901
267819,0.507,0.8125
268135,0.5366,0.3804
268394,0.5829,0.5326
268560,0.502,0.1866
268760,0.3731,0.1496
268969,0.3535,0.1484
269219,0.3616,0.1592
269535,0.3521,0.2299
269760,0.3406,0.1694
270085,0.3392,0.152
270219,0.3553,0.1095
270369,0.3869,0.1152
270685,0.3715,0.1771
271169,0.3595,0.2198
271377,0.3849,0.223
272202,0.348,0.2338
274835,0.352,0.2051
275060,0.3812,0.2185
275460,0.3579,0.1591
275785,0.3586,0.2225
276250,0.3815,0.2362
