t,x,y
144538,0.4049,0.1408
144790,0.4478,0.1314
144965,0.491,0.1344
145148,0.5245,0.1403
145423,0.5762,0.1408
145756,0.4613,0.2255
146006,0.6067,0.3123
146723,0.6021,0.3722
146840,0.5539,0.5881
147148,0.5177,0.5579
147431,0.6071,0.3472
147723,0.6121,0.305
147880,0.508,0.5728
148106,0.4966,0.5606
148315,0.4632,0.5598
148523,0.4565,0.5461
148665,0.4342,0.5393
149015,0.4469,0.5321
149265,0.4474,0.4481
149415,0.4491,0.339
149590,0.6102,0.3557
150073,0.6041,0.3306
150456,0.59,0.3274
150665,0.4249,0.3475
150856,0.4611,0.3817
151398,0.4473,0.5446
151740,0.4485,0.418
151848,0.4429,0.3832
151956,0.4434,0.3573
152148,0.3949,0.3624
152506,0.3769,0.3258
152640,0.3657,0.3051
152815,0.3651,0.2766
152981,0.4366,0.386
153281,0.4549,0.3807
153948,0.4047,0.3717
154098,0.3932,0.3579
155090,0.496,0.7012
155265,0.5059,0.7173
155556,0.5019,0.744
155898,0.5047,0.662
156381,0.5047,0.8053
156548,0.5025,0.7855
156823,0.4407,0.4201
157040,0.4652,0.4054
157148,0.4616,0.3839
157398,0.4482,0.3802
158048,0.4402,0.3894
158356,0.3949,0.3792
158640,0.4567,0.3969
158790,0.4545,0.5093
158956,0.446,0.5396
159131,0.4442,0.3875
159648,0.3951,0.384
160081,0.4459,0.3838
161123,0.4948,0.7764
161265,0.5095,0.7568
161598,0.505,0.7109
161881,0.5052,0.6632
162073,0.5089,0.7995
162440,0.5063,0.8841
162956,0.5066,0.7245
163840,0.6597,0.7084
164006,0.5075,0.7556
164440,0.5145,0.8934
164631,0.5055,0.9063
164806,0.4514,0.4018
164990,0.3917,0.387
165481,0.4202,0.196
165698,0.4613,0.1938
165864,0.4443,0.1176
