t,x,y
209304,0.4702,0.2179
209373,0.4141,0.2416
209548,0.4636,0.2231
209657,0.4926,0.2096
209790,0.5294,0.2136
210023,0.4116,0.1391
210207,0.4376,0.1478
210348,0.4637,0.1532
210507,0.4925,0.1552
210682,0.5157,0.1547
210830,0.5402,0.1554
211023,0.5641,0.1606
211222,0.6031,0.158
211565,0.4944,0.2151
211715,0.478,0.2125
211886,0.5231,0.2099
212165,0.5445,0.2071
212446,0.5405,0.344
212607,0.5489,0.5368
212798,0.5532,0.5597
213123,0.5542,0.216
213407,0.3793,0.2703
213548,0.3917,0.3663
213765,0.3889,0.3925
213957,0.3924,0.2715
214294,0.3948,0.3658
214438,0.3932,0.3332
214565,0.4443,0.57
214915,0.4692,0.5766
215165,0.4792,0.5672
215507,0.4894,0.562
216007,0.5044,0.1736
216123,0.5308,0.1943
216273,0.54,0.202
216415,0.5707,0.2069
216598,0.5689,0.1506
216848,0.4596,0.1492
217173,0.4989,0.553
217646,0.5033,0.4524
217832,0.4986,0.5455
217990,0.498,0.4116
218182,0.4551,0.4129
218315,0.4275,0.411
218470,0.4926,0.4097
218682,0.49,0.743
219040,0.4855,0.6975
219373,0.4832,0.8153
219990,0.5026,0.3284
220165,0.5048,0.3809
220257,0.4942,0.4013
220807,0.4269,0.4011
221148,0.5036,0.704
221340,0.4818,0.7036
222007,0.4922,0.9055
222265,0.4283,0.3474
222415,0.4189,0.3652
223073,0.418,0.3924
223307,0.4592,0.67
223423,0.4731,0.8011
223573,0.4822,0.723
223698,0.4762,0.6995
223848,0.4781,0.8475
223982,0.4761,0.8706
224148,0.4813,0.8265
224790,0.4848,0.4404
225040,0.5053,0.4508
225157,0.5067,0.4022
225557,0.4448,0.3898
225707,0.4295,0.3813
226215,0.4977,0.4061
226590,0.4966,0.9279
227457,0.4938,0.7797
228007,0.4946,0.7018
228282,0.5048,0.7036
