t,x,y
156517,0.456,0.3974
156740,0.4577,0.2661
156940,0.4573,0.1416
157265,0.3425,0.1467
157606,0.4216,0.1575
157831,0.4383,0.157
158015,0.4862,0.1613
158473,0.5126,0.1632
158756,0.552,0.1685
158956,0.5807,0.1707
159156,0.596,0.1054
159740,0.5453,0.1064
160056,0.5672,0.1046
160256,0.601,0.0979
161348,0.4783,0.166
161556,0.5134,0.1567
161865,0.5457,0.1564
162140,0.5582,0.1675
162448,0.4725,0.3162
162698,0.4872,0.3317
163240,0.4945,0.7379
163706,0.4925,0.6529
164070,0.4893,0.7973
164398,0.4963,0.8305
164540,0.4928,0.7385
165073,0.4788,0.3576
165265,0.483,0.3329
165440,0.4926,0.3377
166140,0.5015,0.6654
166431,0.4953,0.7539
166823,0.4924,0.8057
167206,0.6352,0.3362
167390,0.6263,0.3147
167690,0.6432,0.3131
167906,0.4937,0.5246
168440,0.3521,0.2931
168723,0.4728,0.1738
168915,0.4628,0.3808
169256,0.5111,0.6676
169515,0.5003,0.7208
169940,0.5145,0.7266
170173,0.5041,0.8121
170781,0.5006,0.2849
170940,0.5361,0.2997
171331,0.5811,0.2359
171790,0.5805,0.2547
171965,0.5351,0.1393
172240,0.4704,0.1485
172381,0.475,0.1179
172756,0.3748,0.1473
173065,0.4253,0.1508
173290,0.4798,0.1586
173765,0.5719,0.1664
174015,0.5999,0.11
174348,0.5295,0.2329
175040,0.3683,0.287
175365,0.3316,0.3199
175706,0.3335,0.388
176065,0.3336,0.3684
176581,0.5178,0.6111
176773,0.5027,0.6245
176956,0.5616,0.6107
177606,0.5294,0.5225
177790,0.5526,0.5642
178048,0.5833,0.4944
178223,0.5781,0.2667
179131,0.523,0.6084
179273,0.4852,0.8083
179490,0.4893,0.75
179956,0.4895,0.6671
180198,0.5698,0.2389
180448,0.5806,0.2572
180965,0.5924,0.3873
181381,0.5714,0.2515
181631,0.5763,0.2323
181981,0.5346,0.5613
182348,0.6677,0.6253
182490,0.4955,0.8693
182656,0.4933,0.9404
183438,0.6712,0.628
