Participant,Question,TTFF_samsung,TTFF_answers,Dwell_samsung,Dwell_answers,Dwell_ratio_samsung,Dwell_ratio_answers,Transitions,Transitions_per_sec,Sequence_length,First_AOI,Irrelevant_Ratio
Participant14,5,5368,7510,1160.2613158786342,3831.6678993567425,0.08098990059183542,0.267462508680493,32,2.2337009632835403,32,vivo,0.485583773665607
