t,x,y
94739,0.455,0.2308
95172,0.3738,0.1131
95539,0.4211,0.1187
95697,0.4907,0.1231
95939,0.5327,0.1256
96147,0.6086,0.1441
96447,0.5649,0.1471
96656,0.6206,0.1468
96922,0.6519,0.1464
97206,0.4871,0.1906
97514,0.4644,0.3553
97781,0.5261,0.4721
97979,0.5322,0.5245
98697,0.5218,0.4595
99122,0.4929,0.8003
99289,0.496,0.7169
99472,0.4942,0.6935
99847,0.5359,0.5276
100072,0.4999,0.6898
100347,0.5283,0.5491
100489,0.5566,0.4746
100856,0.5588,0.4281
101381,0.484,0.787
101564,0.4918,0.7467
101831,0.4932,0.7858
102106,0.4943,0.7309
102431,0.5494,0.4552
102914,0.4934,0.8699
103097,0.4939,0.8454
103289,0.4937,0.7901
103739,0.4923,0.7305
104131,0.4936,0.7047
104306,0.4939,0.9124
104622,0.5539,0.484
