t,x,y
181619,0.4736,0.4917
181918,0.4698,0.3387
182218,0.4313,0.0882
182376,0.3696,0.0922
182734,0.4007,0.0826
182918,0.4412,0.0938
183193,0.4673,0.0997
183401,0.4897,0.0989
183651,0.5239,0.0989
183918,0.5307,0.0997
184326,0.5529,0.1016
184734,0.5661,0.1018
184876,0.5857,0.1009
185099,0.6052,0.096
185268,0.6347,0.0958
185509,0.608,0.2388
185976,0.5736,0.2887
186126,0.5644,0.4043
186334,0.5659,0.422
186476,0.5944,0.1439
186651,0.5381,0.0991
186851,0.4912,0.0964
187018,0.4596,0.1042
187159,0.5535,0.4472
187426,0.5361,0.4246
187551,0.4719,0.4453
187768,0.4862,0.4352
188139,0.5528,0.4267
188291,0.477,0.4227
188651,0.4522,0.4227
188934,0.5716,0.4115
189434,0.5371,0.1748
189568,0.6036,0.2723
189809,0.6072,0.2902
189984,0.5959,0.2938
190193,0.5765,0.3024
190451,0.6001,0.3091
190768,0.5682,0.449
191009,0.5709,0.1948
191168,0.4483,0.1297
191451,0.3672,0.104
191634,0.412,0.1013
191899,0.4506,0.0975
192283,0.4698,0.097
192534,0.496,0.1033
192751,0.5317,0.0878
193084,0.5449,0.0861
193376,0.5855,0.0873
193526,0.608,0.0873
193691,0.635,0.0946
193943,0.5164,0.3565
194218,0.4898,0.4119
194568,0.4705,0.4261
194918,0.451,0.4235
195084,0.4959,0.6058
195309,0.498,0.6296
195584,0.4758,0.3939
195893,0.4697,0.5292
196051,0.475,0.5439
196376,0.4556,0.4248
196843,0.4698,0.4178
197176,0.4548,0.4163
197418,0.5591,0.4108
197909,0.5061,0.4173
198315,0.493,0.6291
198468,0.4946,0.6705
198609,0.4739,0.3681
198776,0.4671,0.1774
199284,0.4936,0.7172
199501,0.4892,0.641
199734,0.4867,0.4762
200043,0.4703,0.5497
200459,0.4904,0.7474
200809,0.4992,0.6685
201443,0.4497,0.5155
201609,0.5,0.7027
201976,0.5006,0.8317
202143,0.5032,0.8524
202359,0.5219,0.8602
203051,0.4626,0.4203
