t,x,y
275975,0.5476,0.4149
276075,0.5443,0.4225
276425,0.5049,0.1265
276984,0.5346,0.1346
277509,0.4942,0.0998
277817,0.5138,0.1551
278292,0.4738,0.1523
278775,0.5579,0.1076
279484,0.4592,0.324
279767,0.66,0.2622
280359,0.4976,0.3065
281242,0.6031,0.3886
281967,0.3428,0.3386
282350,0.4137,0.3978
282500,0.3879,0.3794
283292,0.371,0.3384
284092,0.4029,0.3292
284659,0.4323,0.3367
285217,0.4084,0.2403
286359,0.408,0.2587
287767,0.4747,0.6074
288242,0.4234,0.6853
288659,0.4501,0.6849
289350,0.5081,0.1476
290075,0.5594,0.6131
290600,0.4641,0.6486
290900,0.468,0.6382
291042,0.467,0.619
291709,0.4816,0.4585
292284,0.4481,0.427
292667,0.4423,0.3489
292884,0.4523,0.3515
294284,0.5285,0.8281
295067,0.5175,0.9027
295759,0.4868,0.4987
296317,0.4812,0.4327
296709,0.4047,0.4353
297425,0.357,0.3357
298017,0.5169,0.434
298625,0.421,0.4285
299467,0.4863,0.433
300225,0.4527,0.6204
300792,0.5177,0.8577
301984,0.5147,0.9195
302559,0.4518,0.6175
303109,0.4007,0.6072
304267,0.3624,0.3752
304867,0.458,0.339
305592,0.4193,0.4271
305900,0.504,0.4316
306434,0.4794,0.4254
307259,0.4441,0.4475
307675,0.4648,0.4143
307909,0.4671,0.4242
308542,0.4547,0.4559
309009,0.4676,0.4515
309292,0.4587,0.6775
309725,0.4624,0.5239
309992,0.4644,0.4783
310717,0.5735,0.4253
311959,0.558,0.9047
312384,0.536,0.8275
312942,0.5364,0.7809
313509,0.5352,0.8741
313900,0.5235,0.7998
315092,0.4957,0.4152
315592,0.4733,0.4106
316717,0.4581,0.3379
317142,0.3593,0.3553
318034,0.47,0.3954
319084,0.4661,0.3784
319909,0.5302,0.8124
320375,0.4362,0.3368
320792,0.5465,0.8154
321884,0.5506,0.7376
322117,0.5436,0.9589
322659,0.5462,0.7632
323342,0.5477,0.7165
324000,0.4917,0.3529
324467,0.4761,0.3368
