t,x,y
122102,0.4472,0.2677
122487,0.4654,0.1755
122754,0.4043,0.1451
122862,0.3598,0.1286
123012,0.3794,0.1156
123187,0.4084,0.1139
123412,0.4567,0.1112
123629,0.4946,0.1155
123879,0.5116,0.1146
124029,0.5547,0.1103
124379,0.5979,0.1046
124845,0.617,0.1075
124987,0.47,0.1609
125262,0.4465,0.1563
125579,0.4679,0.5287
125762,0.4851,0.544
126070,0.5361,0.5733
126370,0.4756,0.2035
126670,0.4787,0.1564
126862,0.4525,0.1566
127445,0.4703,0.2318
127604,0.4,0.2039
127862,0.3694,0.301
128120,0.3711,0.3765
128320,0.3742,0.3242
128520,0.3734,0.2648
128762,0.3727,0.213
129004,0.4622,0.1813
129392,0.405,0.1888
129729,0.4747,0.1958
130012,0.5175,0.7934
130154,0.499,0.7007
130679,0.473,0.2829
130987,0.4884,0.4998
131262,0.4736,0.5444
131670,0.4954,0.7652
132037,0.5139,0.7621
132220,0.479,0.3082
132412,0.4752,0.243
132720,0.4794,0.4495
132920,0.4722,0.5656
133112,0.4852,0.5508
133370,0.4785,0.3096
133662,0.5068,0.8724
133987,0.5035,0.8132
134212,0.4953,0.7754
