t,x,y
223991,0.473,0.5211
224253,0.4365,0.33
224444,0.4011,0.2863
224636,0.4868,0.2144
224844,0.3931,0.1928
224986,0.3648,0.1967
225261,0.4077,0.2072
225544,0.4388,0.2039
225769,0.4876,0.2111
225961,0.4748,0.207
226336,0.5415,0.2006
226528,0.5217,0.2075
226894,0.5737,0.2043
227203,0.629,0.1916
227428,0.4902,0.573
227644,0.4659,0.5679
228128,0.4654,0.5476
228336,0.4478,0.6306
228444,0.4435,0.6
228761,0.4556,0.3648
229278,0.4442,0.5761
229711,0.4528,0.338
229994,0.4379,0.3248
230619,0.4131,0.3079
230828,0.487,0.7247
231011,0.5023,0.6936
231349,0.5051,0.7767
231677,0.5012,0.7432
231869,0.4989,0.6561
232228,0.5121,0.6569
232536,0.5931,0.6202
232819,0.4988,0.6661
233085,0.5033,0.8479
233619,0.524,0.8508
234078,0.4598,0.3944
234336,0.4355,0.2628
234603,0.4931,0.2668
