t,x,y
339679,0.3864,0.3417
339777,0.494,0.9414
339986,0.4923,0.3846
340202,0.5175,0.2193
340419,0.4691,0.2234
340577,0.4127,0.1796
340802,0.4549,0.1845
341018,0.5057,0.1866
341252,0.5522,0.1886
341469,0.4828,0.2075
341744,0.5394,0.2134
341902,0.5819,0.2066
342144,0.4979,0.1983
342427,0.5641,0.1954
342736,0.607,0.1897
343011,0.4952,0.2468
343452,0.4637,0.548
343644,0.4635,0.5747
343944,0.5371,0.2152
344161,0.4641,0.226
344302,0.4275,0.595
344552,0.4607,0.5737
344719,0.4818,0.5771
345219,0.4859,0.5473
345577,0.4831,0.4377
345794,0.3989,0.4309
346127,0.4875,0.4308
346436,0.5048,0.6576
346611,0.4877,0.7396
346852,0.4779,0.7248
347136,0.4743,0.7778
347394,0.4674,0.8461
347658,0.4778,0.8608
347861,0.5043,0.4172
348044,0.4863,0.4332
348252,0.3933,0.4235
348486,0.442,0.4339
348786,0.4768,0.7561
349169,0.471,0.7751
349494,0.475,0.8815
349811,0.4831,0.9163
350066,0.4706,0.8032
350469,0.5343,0.2472
350786,0.4836,0.7086
351352,0.5012,0.9638
