t,x,y
351920,0.5012,0.9638
351994,0.4905,0.5729
352319,0.5387,0.1904
352611,0.3824,0.1781
352811,0.4524,0.1817
353027,0.4903,0.1876
353236,0.6315,0.1827
353544,0.6558,0.1825
353752,0.4969,0.2085
354011,0.4243,0.6015
354336,0.4755,0.6253
354682,0.4649,0.6126
354986,0.4815,0.6008
355277,0.4923,0.6195
355486,0.4619,0.6277
355752,0.6041,0.2166
355919,0.6547,0.1891
356094,0.4879,0.2016
356302,0.5741,0.6623
356452,0.5839,0.6165
356669,0.6195,0.6225
356861,0.5921,0.612
357086,0.5993,0.4009
357436,0.602,0.5727
357636,0.5821,0.2007
357902,0.5164,0.1993
358244,0.4127,0.3713
358586,0.5856,0.5999
358877,0.6004,0.5915
359177,0.5911,0.3434
359469,0.3893,0.3531
359894,0.5753,0.3498
360202,0.6017,0.3585
360836,0.5944,0.6288
361002,0.6017,0.5937
361236,0.6054,0.5644
361427,0.6056,0.3485
361977,0.4025,0.3667
362786,0.5118,0.7889
363026,0.4919,0.7835
363394,0.4967,0.7289
363594,0.3736,0.3901
363811,0.3895,0.3986
363977,0.3936,0.3596
364177,0.6034,0.3625
365036,0.4936,0.8199
365344,0.4877,0.8506
365744,0.4912,0.7889
366194,0.4992,0.9199
366369,0.4901,0.8906
366861,0.5013,0.9417
367094,0.4633,0.3133
367352,0.3875,0.3092
367577,0.4464,0.3678
367894,0.5908,0.3595
368119,0.612,0.3615
368944,0.5953,0.6048
369336,0.6002,0.5886
369902,0.5975,0.3998
370077,0.6069,0.3696
370577,0.5019,0.758
370969,0.5786,0.2138
371144,0.6468,0.1908
371327,0.5183,0.2052
