t,x,y
64389,0.5359,0.4944
64711,0.464,0.3694
64936,0.4248,0.2103
65419,0.3768,0.1451
65669,0.4425,0.1478
65877,0.504,0.1442
66152,0.4479,0.2049
66327,0.4052,0.2107
66586,0.4751,0.1989
66811,0.5597,0.1895
67077,0.5203,0.1987
67361,0.4123,0.2371
67836,0.4049,0.2543
68157,0.4191,0.2605
68302,0.4709,0.2969
68485,0.4771,0.3107
68777,0.4753,0.267
69117,0.4801,0.3514
69469,0.4764,0.3188
69852,0.4777,0.3483
70011,0.4243,0.4133
70144,0.4054,0.4119
70452,0.4095,0.5235
70741,0.4955,0.7017
70941,0.5056,0.6456
71219,0.4184,0.5366
71461,0.4477,0.2403
71636,0.4665,0.2128
71869,0.4073,0.2146
72149,0.4734,0.2043
72436,0.5646,0.1917
72661,0.5193,0.1986
73094,0.4607,0.204
73319,0.3996,0.1993
73577,0.4368,0.2009
73736,0.4701,0.2019
73961,0.5105,0.2017
74144,0.4762,0.2012
74377,0.5387,0.1999
74552,0.5178,0.2078
74711,0.5879,0.2143
74919,0.5603,0.2121
75117,0.5593,0.2576
75544,0.6017,0.2642
75802,0.5665,0.3776
76019,0.562,0.5315
76244,0.5381,0.5455
76527,0.4917,0.6826
76702,0.5012,0.6958
76961,0.4899,0.1604
77261,0.453,0.1244
77485,0.6041,0.153
77702,0.5795,0.1554
77925,0.516,0.1425
78227,0.4852,0.7067
78361,0.5099,0.677
78573,0.504,0.6433
78944,0.5647,0.5257
79177,0.5462,0.5168
80944,0.5122,0.6397
81169,0.498,0.7111
81561,0.5006,0.647
81986,0.5049,0.7218
82227,0.5076,0.6502
82827,0.5056,0.7194
83069,0.51,0.7703
83577,0.5031,0.6494
84019,0.5451,0.6585
84202,0.5072,0.6876
84594,0.518,0.7992
84877,0.4746,0.2479
85111,0.4636,0.2105
85277,0.57,0.2164
85544,0.5287,0.2209
85777,0.4223,0.2291
