t,x,y
277329,0.5061,0.9084
277782,0.3742,0.1751
277999,0.3926,0.1575
278165,0.4234,0.1539
278424,0.4616,0.1403
278699,0.4885,0.1486
278840,0.5145,0.1357
279113,0.5458,0.1323
279305,0.5763,0.1356
279807,0.588,0.1594
280024,0.5524,0.1993
280457,0.4626,0.3758
280615,0.3985,0.3902
280857,0.421,0.4231
281024,0.4296,0.5369
281324,0.5304,0.5253
281715,0.5785,0.5324
282124,0.5605,0.5337
282349,0.5469,0.5373
282565,0.4922,0.5267
282882,0.4749,0.5257
282999,0.5002,0.5144
283340,0.5005,0.4814
283665,0.4367,0.4426
283824,0.4324,0.3517
284049,0.5084,0.3777
284315,0.4644,0.1936
284474,0.3845,0.3155
284724,0.3846,0.3443
285116,0.3863,0.3012
285316,0.3876,0.2444
285616,0.4788,0.4537
286132,0.4878,0.3657
286282,0.4175,0.3668
286507,0.4999,0.3644
286732,0.5013,0.4968
287032,0.5,0.446
287249,0.4982,0.3987
287766,0.5377,0.6777
287924,0.497,0.6824
288224,0.4869,0.621
288449,0.4829,0.4177
288666,0.4232,0.3946
288824,0.4241,0.3714
289007,0.5147,0.379
289432,0.4819,0.6932
289724,0.5016,0.629
289849,0.4892,0.6377
290499,0.4855,0.8223
291266,0.4918,0.6756
291841,0.4882,0.6474
