t,x,y
151206111,0.6544,0.4207
151445997,0.484,0.3463
151720997,0.4437,0.1186
151825439,0.4526,0.0631
152029330,0.3974,0.0646
152229330,0.4617,0.0703
152545996,0.5429,0.0751
152737662,0.5083,0.0766
152962662,0.4623,0.0726
153254329,0.528,0.078
153595994,0.5827,0.0824
153954328,0.6207,0.2017
154329327,0.5565,0.0558
154495993,0.5919,0.0374
154754327,0.6176,0.2251
155446041,0.5743,0.0265
155612711,0.5946,0.0365
155871043,0.4606,0.2679
156162709,0.4679,0.5216
156404376,0.4415,0.5487
156596041,0.5029,0.5306
156821040,0.4055,0.5408
157204373,0.377,0.5518
157379373,0.4331,0.5541
157712705,0.4277,0.4425
157887705,0.428,0.2908
158137704,0.4227,0.326
158412703,0.3615,0.3112
158704370,0.4179,0.3219
159062702,0.4348,0.3028
159237701,0.3578,0.3185
159562700,0.4205,0.3147
159879367,0.3606,0.342
160121032,0.4198,0.3384
160362699,0.4302,0.319
160529366,0.4374,0.2936
160809426,0.3674,0.3092
160962698,0.4962,0.7454
161604364,0.5012,0.7862
161912697,0.4984,0.6797
162254363,0.5013,0.8485
162654363,0.3539,0.3546
162879362,0.3606,0.2766
163204362,0.3839,0.2645
163471028,0.4943,0.8857
163662694,0.5115,0.9461
163929361,0.379,0.2584
164087694,0.3603,0.2546
164329360,0.3402,0.2184
164796026,0.3877,0.2412
