t,x,y
325213,0.5552,0.8645
325499,0.5464,0.4478
325755,0.5102,0.143
325942,0.3841,0.1983
326175,0.4125,0.2154
326342,0.4508,0.1905
326531,0.5319,0.2104
326750,0.5377,0.2251
327134,0.5741,0.2214
327492,0.5483,0.2212
327709,0.5761,0.2139
327909,0.3818,0.1944
328200,0.5722,0.2076
328392,0.6745,0.111
328784,0.6962,0.141
328951,0.6771,0.1584
330726,0.5354,0.1287
331009,0.569,0.1978
331217,0.4844,0.2153
331792,0.53,0.2299
331967,0.3933,0.2321
332084,0.3846,0.3526
332242,0.4025,0.2098
332459,0.3746,0.2132
332592,0.4055,0.243
332751,0.4963,0.6612
332984,0.654,0.6153
333201,0.6689,0.6516
333326,0.5888,0.8338
333484,0.5179,0.8113
334051,0.5573,0.2059
334242,0.6443,0.5928
334409,0.5815,0.6258
334776,0.4809,0.7252
335034,0.445,0.7312
335501,0.4605,0.6894
335634,0.6424,0.6566
336059,0.4208,0.1722
336251,0.4124,0.0967
336567,0.6307,0.5742
336701,0.68,0.6162
336934,0.6492,0.6574
337450,0.652,0.1967
337700,0.5936,0.174
337817,0.5382,0.1653
337984,0.6467,0.2114
338142,0.6561,0.1202
338259,0.6123,0.1187
338584,0.5446,0.1203
338684,0.5489,0.1027
338899,0.4736,0.6213
339184,0.6445,0.2279
339475,0.4549,0.6797
339775,0.4568,0.6545
339947,0.4593,0.4955
340371,0.4698,0.4202
340559,0.4595,0.4521
340700,0.4743,0.4197
340875,0.4362,0.3722
341450,0.4716,0.3427
341809,0.5252,0.8651
341992,0.5378,0.7746
342339,0.5374,0.7316
342601,0.5022,0.3169
342892,0.44,0.1584
343267,0.4487,0.3068
343376,0.4749,0.3052
343651,0.5682,0.7778
343826,0.5357,0.7956
343976,0.542,0.8734
344267,0.5357,0.8262
344576,0.5296,0.7462
344899,0.5379,0.9278
345709,0.6325,0.2449
345976,0.5164,0.278
