t,x,y
78456,0.453,0.5123
78614,0.4304,0.3502
78781,0.4046,0.2625
78956,0.3711,0.2219
79273,0.4496,0.2149
79681,0.5198,0.2187
79956,0.5637,0.2192
80164,0.5925,0.1613
80456,0.5559,0.1327
80631,0.3534,0.1709
80789,0.3376,0.1765
81048,0.3703,0.173
81256,0.4043,0.1757
81523,0.4329,0.1711
81756,0.4835,0.1732
81939,0.5395,0.1772
82181,0.5669,0.1756
82356,0.5938,0.1168
82564,0.6257,0.1165
82873,0.4966,0.2779
83064,0.396,0.2847
83214,0.3752,0.2656
83756,0.4296,0.3248
83989,0.3923,0.2538
84223,0.5622,0.2473
84473,0.4575,0.2125
84631,0.3884,0.2151
84781,0.3732,0.2241
84956,0.4287,0.219
85123,0.4235,0.1858
85264,0.492,0.1772
85531,0.5475,0.1745
85806,0.3836,0.1817
85973,0.365,0.1821
86348,0.4017,0.1741
86548,0.3516,0.1711
86714,0.3934,0.1674
86931,0.4627,0.1716
87323,0.5362,0.3064
87481,0.5443,0.1861
87914,0.5581,0.2091
88181,0.5798,0.2181
88323,0.5932,0.2463
88731,0.5485,0.244
89023,0.4507,0.5325
89264,0.472,0.6599
89448,0.4884,0.6461
89614,0.4153,0.5421
89773,0.3869,0.5685
89948,0.4985,0.5943
90173,0.5111,0.6209
90331,0.5742,0.5304
90514,0.5425,0.5139
90723,0.6044,0.5129
91023,0.5789,0.3836
91231,0.5795,0.4307
91606,0.4235,0.3809
91756,0.451,0.3703
92006,0.3829,0.4002
92223,0.4539,0.6987
92470,0.3652,0.313
92631,0.3758,0.2743
92914,0.4618,0.3534
93139,0.5575,0.3235
93431,0.5924,0.2482
93739,0.5871,0.2011
94039,0.5473,0.2041
94373,0.5754,0.1769
94631,0.5509,0.1947
94973,0.4669,0.7421
95206,0.4964,0.8136
95706,0.4775,0.692
95906,0.4541,0.3573
96114,0.582,0.6469
96331,0.506,0.6682
96614,0.6559,0.6257
96914,0.4981,0.7582
97106,0.498,0.8083
97494,0.474,0.266
97731,0.4759,0.2967
