t,x,y
270210.0,0.5,0.7
270218.0,0.5,0.75
271081.0,0.433,0.34
271954.267,0.5,0.8
271962.267,0.5,0.86
272827.533,0.5,0.91
272835.533,0.5,0.7
273700.8,0.5,0.75
273708.8,0.5,0.8
274574.067,0.5,0.86
274582.067,0.5,0.91
275447.333,0.5,0.7
275455.333,0.5,0.75
276320.6,0.5,0.8
276328.6,0.5,0.86
277193.867,0.5,0.91
277201.867,0.5,0.7
278067.133,0.5,0.75
278075.133,0.5,0.8
278940.4,0.5,0.86
278948.4,0.5,0.91
279813.667,0.5,0.7
279821.667,0.5,0.75
280686.933,0.5,0.8
280694.933,0.5,0.86
281560.2,0.5,0.91
281568.2,0.5,0.7
282433.467,0.5,0.75
282441.467,0.5,0.8
283306.733,0.5,0.86
283314.733,0.5,0.91
284180.0,0.5,0.7
284188.0,0.5,0.75
