t,x,y
130947,0.4644,0.3669
131203,0.43,0.2647
131370,0.466,0.1906
131553,0.3743,0.1421
131778,0.4441,0.1462
131995,0.4158,0.146
132303,0.4735,0.1437
132578,0.5015,0.1433
132695,0.5423,0.1398
132986,0.5712,0.1433
133278,0.6138,0.1372
133678,0.5397,0.159
133911,0.4988,0.1884
134086,0.5369,0.164
134295,0.4708,0.587
134695,0.4372,0.5843
134978,0.4294,0.5305
135178,0.4229,0.2148
135395,0.5266,0.1732
135603,0.6209,0.1306
135870,0.4149,0.2517
136203,0.4279,0.2779
136511,0.435,0.5303
136653,0.431,0.5726
136861,0.4292,0.2802
137445,0.4173,0.2787
137628,0.482,0.7032
137828,0.4962,0.7269
138044,0.4904,0.7916
138211,0.4932,0.6556
138645,0.4022,0.2596
138936,0.4096,0.2833
139170,0.4303,0.2876
139511,0.5169,0.6823
139628,0.5071,0.6634
140170,0.5147,0.8349
140445,0.5039,0.8227
