t,x,y
192544,0.4973,0.6773
192883,0.426,0.2287
193041,0.3784,0.2168
193141,0.3536,0.2192
193300,0.4244,0.2041
193550,0.4583,0.2038
193833,0.4821,0.2047
194100,0.5252,0.2022
194466,0.5596,0.2012
194716,0.5904,0.2024
194906,0.6373,0.2091
195791,0.4633,0.2266
196033,0.5428,0.2075
196300,0.5799,0.1994
196475,0.6018,0.1992
196625,0.5366,0.2019
197116,0.4454,0.4114
197550,0.4569,0.6301
197866,0.4676,0.2964
198058,0.3725,0.3501
198408,0.6171,0.3561
198633,0.6019,0.3577
199366,0.6044,0.2012
199583,0.4714,0.2048
200158,0.518,0.6431
200308,0.501,0.6182
200566,0.535,0.6011
200775,0.5304,0.5302
201025,0.5336,0.4238
201283,0.6056,0.3645
201650,0.5975,0.3429
202050,0.5502,0.404
202341,0.5397,0.4207
203008,0.5092,0.7236
203158,0.4798,0.7308
203533,0.4933,0.7656
203933,0.4862,0.8025
204208,0.4984,0.7475
204875,0.547,0.4021
205216,0.5063,0.4324
205575,0.3938,0.4943
206000,0.4939,0.5061
206666,0.5217,0.4531
207075,0.5348,0.4646
208466,0.533,0.6021
208641,0.6034,0.3562
209291,0.5239,0.241
209458,0.5498,0.1977
209716,0.4381,0.185
209991,0.3645,0.1961
210183,0.4217,0.194
210450,0.4541,0.1925
210766,0.4998,0.1804
211016,0.5394,0.1885
211283,0.4672,0.2124
211500,0.4954,0.213
211808,0.5456,0.4166
211967,0.5252,0.6266
212217,0.5348,0.5826
212367,0.5311,0.4494
213358,0.5229,0.4858
213890,0.4006,0.4665
214425,0.4239,0.4721
214714,0.518,0.4203
215225,0.4908,0.8086
215522,0.4707,0.9154
215800,0.4874,0.8591
216558,0.6445,0.7306
216817,0.4821,0.7417
