t,x,y
269102,0.5137,0.6664
269511,0.416,0.2542
269761,0.367,0.1171
269953,0.4088,0.1312
270186,0.3872,0.1381
270386,0.4171,0.1378
270786,0.4319,0.1376
271019,0.4584,0.1385
271378,0.4601,0.1453
271601,0.4967,0.1551
272011,0.5435,0.1576
272369,0.5825,0.1423
272793,0.5853,0.1203
272919,0.5455,0.1296
273077,0.5763,0.1343
273277,0.6135,0.1256
273494,0.6563,0.1291
273849,0.4958,0.1576
274052,0.4713,0.1504
274294,0.5267,0.147
274586,0.4634,0.2691
274744,0.396,0.3241
274993,0.3891,0.1587
275161,0.3701,0.1245
275394,0.4101,0.1211
275594,0.4359,0.1381
276086,0.4555,0.4295
276419,0.4609,0.5246
276569,0.6077,0.3447
276752,0.6266,0.354
277736,0.5347,0.6403
277869,0.5072,0.7213
278286,0.5041,0.7621
278686,0.5453,0.3548
278869,0.6222,0.331
279127,0.4456,0.3802
279327,0.4043,0.4036
279649,0.5107,0.4591
279986,0.5779,0.3308
280119,0.5768,0.2088
280252,0.654,0.1506
280402,0.6574,0.0902
280602,0.5881,0.3868
280727,0.6213,0.3488
281177,0.551,0.5039
281377,0.5953,0.317
281561,0.6228,0.3268
282544,0.5686,0.2061
282777,0.5402,0.1449
283019,0.4997,0.1369
283244,0.5427,0.1361
283694,0.57,0.3894
283936,0.5911,0.3817
284077,0.552,0.4738
284444,0.5457,0.3213
284969,0.5305,0.775
285102,0.5072,0.7744
285352,0.5084,0.7001
285527,0.5098,0.7399
286161,0.5383,0.3466
286552,0.6199,0.3238
286761,0.6667,0.0977
287144,0.5009,0.8445
287536,0.5086,0.8071
287827,0.5112,0.7358
288044,0.5085,0.784
288477,0.5079,0.8161
288686,0.5014,0.4891
288886,0.4194,0.5243
289094,0.4445,0.6118
289411,0.4685,0.5951
289594,0.5164,0.6068
289894,0.5325,0.2006
290177,0.4825,0.1549
290502,0.5267,0.6711
290694,0.5197,0.6128
290961,0.549,0.6037
291393,0.5571,0.4183
291727,0.5534,0.4473
292103,0.5529,0.3504
292628,0.5258,0.8544
294311,0.6456,0.117
294486,0.6544,0.0943
