t,x,y
175999,0.5218,0.3706
176252,0.511,0.3023
176377,0.4656,0.1503
176568,0.4527,0.151
176727,0.4115,0.115
176902,0.4549,0.1111
177043,0.4919,0.1101
177235,0.5299,0.1155
177418,0.584,0.1221
177618,0.6015,0.1246
177910,0.5333,0.2562
178052,0.5421,0.2158
178285,0.5274,0.2166
178518,0.5666,0.2647
178677,0.4032,0.2049
179077,0.4968,0.2033
179335,0.5113,0.2052
179468,0.6127,0.3118
179627,0.6312,0.3554
179802,0.633,0.4316
179943,0.5534,0.5421
180068,0.4974,0.6454
180552,0.4571,0.2396
180768,0.5064,0.2508
181002,0.3852,0.2138
181327,0.3552,0.3173
181468,0.3557,0.3811
181735,0.3564,0.3303
181943,0.4654,0.557
182160,0.5193,0.5688
182368,0.5164,0.6055
182643,0.5406,0.4281
182827,0.588,0.3097
183027,0.6012,0.2495
183352,0.6149,0.2436
183502,0.5037,0.7767
183752,0.4958,0.715
183935,0.5075,0.6957
184410,0.5809,0.2902
184577,0.5898,0.2799
184744,0.5279,0.2252
185085,0.494,0.3189
185227,0.4893,0.3635
185402,0.4715,0.407
185594,0.4772,0.3288
186052,0.6075,0.2692
186452,0.5112,0.8636
186634,0.507,0.8816
186960,0.4974,0.2382
187177,0.5216,0.2103
