t,x,y
384349,0.5179,0.6559
384476,0.5186,0.7914
384609,0.4864,0.415
384809,0.4724,0.2459
386176,0.4746,0.1516
386334,0.5065,0.1369
386659,0.5219,0.1304
386951,0.57,0.1209
387309,0.6034,0.114
387468,0.6237,0.1095
387626,0.6375,0.1191
387793,0.5201,0.1446
388084,0.4944,0.5472
388384,0.4806,0.5632
388576,0.4965,0.5511
389001,0.5207,0.2422
389551,0.5386,0.5988
389693,0.529,0.5632
389951,0.5412,0.5556
390168,0.5289,0.5635
390401,0.5146,0.5562
390568,0.4975,0.5514
392043,0.4983,0.2486
392201,0.4846,0.2175
392568,0.4819,0.2267
393109,0.5257,0.2172
393409,0.5377,0.2288
393593,0.5642,0.2364
393926,0.5005,0.7666
394184,0.5784,0.4982
394393,0.5956,0.5116
394768,0.5836,0.3268
394968,0.5935,0.3178
395168,0.4122,0.3303
395809,0.4223,0.2967
396551,0.5857,0.3462
396701,0.5839,0.3336
398251,0.5987,0.3334
398459,0.5357,0.7103
398618,0.5045,0.7407
398851,0.5082,0.6793
399143,0.5066,0.6569
399409,0.4237,0.3859
399851,0.5908,0.3715
400268,0.5354,0.6789
400451,0.5084,0.6648
400609,0.5218,0.6463
400926,0.53,0.5981
401276,0.5101,0.8477
401701,0.5028,0.6559
401918,0.4972,0.2985
